,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
10,Ampara,PF,5.0,52101053031,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,187466.7401595469,68686.2900977627,0.0,68686.2900977627,0.0,0.0,2.165880171765123e-05,22566.694501819904,0.0,22566.694501819904,143973.4315657969,0.0,143973.4315657969,1.7675541493240663,1,36346.798828125,1.1520944277857965,165870.98825615432,0.0,0,0.0,0.004619211863019197,0.0026166249607869774,0.0,64163.581113868204,25993.731387375086,15622.228346628908,23093.93073220048,21811.082336622552,0.0,21811.082336622552,139152.69557597121,23093.93073220048,2191.0574408131324
11,Ampara,PF,5.0,52101053041,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,98597.30716633184,24030.50942357876,0.0,24030.50942357876,0.0,0.0,2.165880171765123e-05,7895.1587589481705,0.0,7895.1587589481705,55103.99857258184,0.0,55103.99857258184,1.9645376209674652,1,36346.798828125,1.1372959433849261,62669.55404088608,0.0,0,0.0,0.006369384529710047,0.00038239889749256057,0.0,22278.442875573026,21090.64255938459,8216.442263860987,1929.1635630306232,7601.893748316652,0.0,7601.893748316652,53057.16516230849,1929.1635630306232,966.0189429324223
12,Ampara,PF,5.0,52101053051,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,102961.1308684206,20727.092651286344,0.0,20727.092651286344,0.0,0.0,2.165880171765123e-05,6809.830129225903,0.0,6809.830129225903,59467.82227467061,0.0,59467.82227467061,2.54053923680303,1,36346.798828125,1.1068858330054319,65824.08999551776,0.0,0,0.0,0.006232945703484369,0.00010959539592618996,0.0,18794.050348133787,21264.49156351003,8580.09423903505,583.4897561452836,6484.511685563394,0.0,6484.511685563394,56626.93211687255,583.4897561452836,1053.5610800712602
13,Ampara,PF,5.0,52101053071,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,145297.51332983177,49772.446056316505,0.0,49772.446056316505,0.0,0.0,2.165880171765123e-05,16352.602290246436,0.0,16352.602290246436,101804.20473608177,0.0,101804.20473608177,1.716845548421482,1,36346.798828125,1.156434982678116,117729.94374053009,0.0,0,0.0,0.005246877259162607,0.0019267687549195654,0.0,46586.08015933317,23677.765127121635,12108.126110819314,13515.552299299254,15820.509540818171,0.0,15820.509540818171,98491.62620944023,13515.552299299254,1606.2590333747216
14,Ampara,PF,5.0,52101053081,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,115447.63546244109,33435.27538656273,0.0,33435.27538656273,0.0,0.0,2.165880171765123e-05,10985.069133284816,0.0,10985.069133284816,71954.32686869109,0.0,71954.32686869109,1.8235009890156055,1,36346.798828125,1.1475766693036227,82573.10676995669,0.0,0,0.0,0.00588623334315135,0.0010554832141938327,0.0,31166.434684382784,22022.12575488376,9620.636288536758,6076.89134363662,10605.81149818815,0.0,10605.81149818815,69470.11602649387,6076.89134363662,1198.2077160132021
15,Ampara,PF,5.0,52101053091,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,95714.04244082206,19153.28142504598,0.0,19153.28142504598,0.0,0.0,2.165880171765123e-05,6292.758715184607,0.0,6292.758715184607,52220.73384707206,0.0,52220.73384707206,2.397916791001111,1,36346.798828125,1.1130879627848542,58126.27025296752,0.0,0,0.0,0.006464607566986865,0.0,0.0,17462.728041185095,20898.92708203723,7976.170203401838,0.0,6008.630944647684,0.0,6008.630944647684,49862.88709728843,0.0,938.8925994081478
16,Ampara,PF,5.0,52101053101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,118301.56240584551,25179.916173950394,0.0,25179.916173950394,0.0,0.0,2.165880171765123e-05,8272.793232393275,0.0,8272.793232393275,74808.25381209551,0.0,74808.25381209551,2.64240198895244,1,36346.798828125,1.1028569412416511,82502.80197883675,0.0,0,0.0,0.005814799647956988,0.0004822017402339384,0.0,22742.15005436074,22074.58068093567,9858.463533820459,2907.637948575782,7862.140312109612,0.0,7862.140312109612,71094.84927915383,2907.637948575782,1279.5318191707468
17,Ampara,PF,5.0,52101054011,helped,a,43493.30859375,0.0,1,0.9005494051157459,0.9005494051157459,0.0,162408.5476928466,38202.68598891191,0.0,38202.68598891191,0.0,0.0,2.165880171765123e-05,12551.388969089361,0.0,12551.388969089361,118915.2390990966,0.0,118915.2390990966,2.7841982147768007,1,36346.798828125,1.0977290545872926,130536.71299227315,0.0,0,0.0,0.004962786066982747,0.0013327914866769189,0.0,34316.11097631101,24445.45033587899,13534.04564107055,10682.915627507511,11895.805947600682,0.0,11895.805947600682,112704.06900934593,10682.915627507511,1908.506046311933
18,Ampara,PF,5.0,52101054021,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,135091.45733174606,51799.525211728585,0.0,51799.525211728585,0.0,0.0,2.165880171765123e-05,17018.59365425929,0.0,17018.59365425929,91598.14873799606,0.0,91598.14873799606,1.4397729473174838,1,36346.798828125,1.185335255637306,108574.51505025654,0.0,0,0.0,0.005441467658575148,0.0020082672615424264,0.0,49003.82731690562,23172.121140214218,11257.621444312172,13058.544811620723,16552.96435339698,0.0,16552.96435339698,89092.02027499698,13058.544811620723,1441.4077089454945
19,Ampara,PF,5.0,52101054031,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,193196.42599684995,101795.19444827395,0.0,101795.19444827395,0.0,0.0,2.165880171765123e-05,33444.53531553275,0.0,33444.53531553275,149703.11740309995,0.0,149703.11740309995,1.1420832065568935,1,36346.798828125,1.2312325811331815,184319.35564390244,14844.939122885322,0,0.0,0.004550199639156125,0.007995191637034934,0.0,97412.25105998661,13904.260171741169,16099.702166404162,60714.581150929145,32716.61156061146,0.0,4188.163299880067,117916.36537718287,60714.581150929145,1077.3380924860267
20,Ampara,PF,5.0,52101054051,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,223170.11200002788,74422.21520893334,0.0,74422.21520893334,0.0,0.0,2.165880171765123e-05,24451.21715524709,0.0,24451.21715524709,179676.80340627785,0.0,179676.80340627785,2.085742621544516,1,36346.798828125,1.1295406074326493,202952.24566108378,0.0,0,0.0,0.004233621031506153,0.0027327498390338004,0.0,68674.57549340924,27891.26743173711,18597.509333335656,28592.487598295545,23488.061645406022,0.0,23488.061645406022,172599.17197007552,28592.487598295545,2708.7571727329732
21,Ampara,PF,5.0,52101054061,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,106204.43527777874,31667.33210735016,0.0,31667.33210735016,0.0,0.0,2.165880171765123e-05,10404.216159252443,0.0,10404.216159252443,62711.12668402874,0.0,62711.12668402874,1.6517624644684097,1,36346.798828125,1.1623828120774473,72894.33578352637,0.0,0,0.0,0.00613703596878039,0.0009527045864735733,0.0,29714.46261129885,21549.206744253413,8850.369606481561,5065.625008202705,10078.306650967292,0.0,10078.306650967292,60746.71608848148,5065.625008202705,1054.4240170291569
22,Ampara,PF,5.0,52101054071,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,70674.3889680465,33233.44095899958,0.0,33233.44095899958,0.0,0.0,2.165880171765123e-05,10918.756978991949,0.0,10918.756978991949,34145.85614578088,0.0,34145.85614578088,0.6989074407144428,2,36346.798828125,1.3662644318354913,46652.26874655174,0.0,0,0.0,0.007523136893750576,0.0,0.0,32350.315623661718,19436.200476753627,5889.532414003876,0.0,10772.705960217667,0.0,10772.705960217667,33689.11577811754,0.0,644.7648287575661
23,Ampara,PF,5.0,52101054081,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,153146.89054520603,42819.64619438264,0.0,42819.64619438264,0.0,0.0,2.165880171765123e-05,14068.278734654257,0.0,14068.278734654257,109653.58195145603,0.0,109653.58195145603,2.232276810109217,1,36346.798828125,1.1212597018663546,122950.14260746747,0.0,0,0.0,0.005110647227408239,0.0015977417048375674,0.0,39290.18698869836,24019.04650335311,12762.240878767168,11957.57216348445,13476.014666989184,0.0,13476.014666989184,105037.24773562625,11957.57216348445,1750.5362526254978
24,Ampara,PF,5.0,52101054091,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,140822.95956858035,67278.30515517414,0.0,67278.30515517414,0.0,0.0,2.165880171765123e-05,22104.104863955716,0.0,22104.104863955716,97329.65097483035,0.0,97329.65097483035,1.1181248685942753,1,36346.798828125,1.2359349250649987,120293.11488417942,0.0,0,0.0,0.0053295833920314626,0.0025646823717033716,0.0,64441.00543893772,23565.652172384438,11735.24663071503,17035.445457206966,21632.990770477558,0.0,21632.990770477558,95255.22314480662,17035.445457206966,1487.495674258832
25,Ampara,PF,5.0,52101054101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,78970.67078033325,25943.261364631002,0.0,25943.261364631002,0.0,0.0,2.165880171765123e-05,8523.588226459839,0.0,8523.588226459839,35477.362186583254,0.0,35477.362186583254,1.03895086979581,1,36346.798828125,1.2529328746431114,44450.75338919058,0.0,0,0.0,0.007117001906923673,0.0,0.0,24925.098204619346,20085.691598732148,6580.8892316944375,0.0,8354.656802726546,0.0,8354.656802726546,34774.226236646544,0.0,663.3617798808469
26,Ampara,PF,5.0,52102059011,helped,a,43493.30859375,0.0,0,2.4314791742801813,2.4314791742801813,0.0,83271.65877734953,29159.24990346424,0.0,29159.24990346424,0.0,0.0,2.165880171765123e-05,9580.19254697136,0.0,9580.19254697136,39778.35018359953,0.0,39778.35018359953,1.0356287537094877,1,36346.798828125,1.2536998062965266,49870.10991997413,0.0,0,0.0,0.006930768417372292,0.0,0.0,28018.459500842197,20281.544397145633,6939.30489811246,0.0,9390.921074238324,0.0,9390.921074238324,38992.46755282501,0.0,743.8537266524121
27,Ampara,PF,5.0,52102059021,helped,a,43493.30859375,0.0,0,1.6209861161867876,1.6209861161867876,1249.999969482422,70735.02741562157,42048.53072495516,0.0,42048.53072495516,0.0,0.0,2.165880171765123e-05,13814.95791006095,0.0,13814.95791006095,34206.49459335595,0.0,34206.49459335595,0.48495241882953444,2,36346.798828125,1.5100643523814699,51654.008105356304,0.0,0,0.0,0.007519911552857938,0.0,0.0,41270.02667770476,19433.59597278313,5894.585617968464,0.0,13686.47221095449,0.0,13686.47221095449,33888.35826500795,0.0,649.9137615145477
28,Ampara,PF,5.0,52102059031,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,71505.18081684581,14132.434929845467,0.0,14132.434929845467,0.0,0.0,2.165880171765123e-05,4643.173203484162,0.0,4643.173203484162,28011.87222309581,0.0,28011.87222309581,1.6535507954302093,1,36346.798828125,1.1622133428027246,32555.77165456697,0.0,0,0.0,0.00747930495358376,0.00015442663962288297,0.0,13259.998319751265,19779.88659558907,5958.765068070484,569.9963402365265,4497.5719700479,0.0,4497.5719700479,27133.47226517884,569.9963402365265,503.5797578372765
29,Ampara,PF,5.0,52102059041,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,81725.26410679494,31010.42108101259,0.0,31010.42108101259,0.0,0.0,2.165880171765123e-05,10188.389821490757,0.0,10188.389821490757,45196.73128452932,0.0,45196.73128452932,1.1289218347465093,2,36346.798828125,1.2337923271871494,55763.38027279167,0.0,0,0.0,0.006996032676754663,0.002058626720953181,0.0,29690.27586690302,20262.52094717694,6810.438675566245,8083.0854135062,9969.16623803184,0.0,9969.16623803184,44224.23321894445,8083.0854135062,687.1606268395434
30,Ampara,PF,5.0,52102059051,helped,a,43493.30859375,0.0,0,1.6209861161867876,1.6209861161867876,150.0,100858.7011452491,43873.99631249198,0.0,43873.99631249198,0.0,0.0,2.165880171765123e-05,14414.685857951734,0.0,14414.685857951734,64330.16832298348,0.0,64330.16832298348,1.137700840140236,2,36346.798828125,1.2320786571014313,79259.82739849052,0.0,0,0.0,0.006297574445849965,0.001901179367128036,0.0,41992.02709647634,21181.45373185179,8404.891762104091,9265.982933770081,14102.139459983162,0.0,14102.139459983162,62935.329544390304,9265.982933770081,1020.8970376810198
31,Ampara,PF,5.0,52102059061,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,1249.999969482422,57804.29008980555,26078.509552231484,0.0,26078.509552231484,0.0,0.0,2.165880171765123e-05,8568.050725534036,0.0,8568.050725534036,21275.757267539928,0.0,21275.757267539928,0.48728653439929887,2,36346.798828125,1.5078889852352964,32081.480036263263,0.0,0,0.0,0.00831859459825265,0.001793506299967138,0.0,25593.378999994857,19043.560922890294,4817.024174150462,5029.702985930887,8487.98192584917,0.0,8487.98192584917,21076.934797854752,5029.702985930887,307.2947129226057
32,Ampara,PF,5.0,52102059071,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,94081.69105696894,51401.97645199169,0.0,51401.97645199169,0.0,0.0,2.165880171765123e-05,16887.98008643097,0.0,16887.98008643097,57553.15823470331,0.0,57553.15823470331,0.7911209053654332,2,36346.798828125,1.3265820412079505,76348.98612895688,0.0,0,0.0,0.006520448035778217,0.0027108217925347826,0.0,49858.5636171689,20961.8321436541,7840.140921414078,11966.429833679813,16632.505678155267,0.0,16632.505678155267,56682.51775732482,11966.429833679813,853.2998809404448
33,Ampara,PF,5.0,52102059081,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,75890.76029783556,26077.259098076196,0.0,26077.259098076196,0.0,0.0,2.165880171765123e-05,8567.612818708016,0.0,8567.612818708016,39362.22747556993,0.0,39362.22747556993,1.1808992095773492,2,36346.798828125,1.2239995000751718,48179.34675194279,0.0,0,0.0,0.007259981997559126,0.016999017442873215,0.0,26077.259098076196,21169.169147704954,6324.23002481963,39783.47939460816,8567.612818708016,0.0,8567.612818708016,39362.22747556993,39362.22747556993,0.0
34,Ampara,PF,5.0,52102059091,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,133528.55686287096,34048.67830299321,0.0,34048.67830299321,0.0,0.0,2.165880171765123e-05,11186.600999424474,0.0,11186.600999424474,90035.24826912096,0.0,90035.24826912096,2.3157623496582223,1,36346.798828125,1.1169985721126483,100569.2437564159,0.0,0,0.0,0.0054732201605824605,0.0011044772412049453,0.0,31141.826482255845,22935.96147287629,11127.37973857258,7341.311058237229,10698.430241748663,0.0,10698.430241748663,86106.21072077828,7341.311058237229,1481.1587460208073
35,Ampara,PF,5.0,52102059101,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,79044.18222716647,33392.91170935506,0.0,33392.91170935506,0.0,0.0,2.165880171765123e-05,10971.150661925269,0.0,10971.150661925269,42515.64940490085,0.0,42515.64940490085,0.9446465470735921,2,36346.798828125,1.2766752181637078,54278.675979373504,0.0,0,0.0,0.007113691715146475,0.010553828594664756,0.0,32199.18329613564,20992.46059001802,6587.015185597206,30346.25315352176,10773.267974758744,0.0,10773.267974758744,41748.809972090145,30346.25315352176,212.42602251746678
36,Ampara,PF,5.0,52102060011,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,105491.44572760709,28151.510808952877,0.0,28151.510808952877,0.0,0.0,2.165880171765123e-05,9249.102598001773,0.0,9249.102598001773,61998.13713385709,0.0,61998.13713385709,1.873755014209746,1,36346.798828125,1.143741477356993,70909.84095885915,0.0,0,0.0,0.006157740367626415,0.0006954483163908562,0.0,26190.445381547157,21473.900640767217,8790.953810633924,3709.022516640472,8921.136519013955,0.0,8921.136519013955,59799.73077768443,3709.022516640472,1060.1946538077173
37,Ampara,PF,5.0,52102060021,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,76291.96779815528,23026.284153207005,0.0,23026.284153207005,0.0,0.0,2.165880171765123e-05,7565.223267378725,0.0,7565.223267378725,32798.65920440528,0.0,32798.65920440528,1.0958535805922531,1,36346.798828125,1.2404809806849206,40686.11293503116,0.0,0,0.0,0.007240867280425336,0.0,0.0,22074.143090549413,19965.00112801633,6357.6639831796065,0.0,7407.160351737455,0.0,7407.160351737455,32113.38508628015,0.0,612.2683292277642
38,Ampara,PF,5.0,52102060031,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,61854.626670224374,17785.110777387992,0.0,17785.110777387992,0.0,0.0,2.165880171765123e-05,5843.249956040538,0.0,5843.249956040538,25326.09384795875,0.0,25326.09384795875,1.0954581130126397,2,36346.798828125,1.2405632878064885,31418.622251319386,0.0,0,0.0,0.008041626547917019,0.0005631615081989719,0.0,17049.95302521094,19112.055628250728,5154.552222518698,1770.0200659836712,5721.208438999002,0.0,5721.208438999002,24797.135659075186,1770.0200659836712,438.6753260746924
39,Ampara,PF,5.0,52102060041,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,60139.95723148843,24228.97944833715,0.0,24228.97944833715,0.0,0.0,2.165880171765123e-05,7960.3655478155915,0.0,7960.3655478155915,23611.424409222804,0.0,23611.424409222804,0.6459644284555845,2,36346.798828125,1.3937320230101222,32907.99830801668,0.0,0,0.0,0.008155459553498208,0.0009082535355928512,0.0,23633.300566368856,19063.511269058457,5011.663102624036,2739.2619021178994,7861.902250736888,0.0,7861.902250736888,23319.370145873727,2739.2619021178994,393.7492905688074
40,Ampara,PF,5.0,52102060051,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,73982.6970432079,30920.249001088145,0.0,30920.249001088145,0.0,0.0,2.165880171765123e-05,10158.764028958472,0.0,10158.764028958472,37454.16422094227,0.0,37454.16422094227,0.8827678001889059,2,36346.798828125,1.294834849613347,48496.95709641739,0.0,0,0.0,0.007353005924870206,0.0,0.0,29886.092839827437,19591.11691540376,6165.224753600658,0.0,9987.434676707378,0.0,9987.434676707378,36822.49311638783,0.0,703.4894787870305
41,Ampara,PF,5.0,52102060061,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,48480.07555637554,12927.419840379276,0.0,12927.419840379276,0.0,0.0,2.165880171765123e-05,4247.268760903815,0.0,4247.268760903815,11951.542734109913,0.0,11951.542734109913,0.5959637784131921,2,36346.798828125,1.4237441330394836,17015.938848459657,0.0,0,0.0,0.009083398165646546,0.0,0.0,12633.9138769416,18429.63333183703,4040.0062963646283,0.0,4198.776643146409,0.0,4198.776643146409,11815.08901519767,0.0,226.3489794945735
42,Ampara,PF,5.0,52102060071,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,122011.01352844006,60933.6699609925,0.0,60933.6699609925,0.0,0.0,2.165880171765123e-05,20019.59216209332,0.0,20019.59216209332,85482.48070617444,0.0,85482.48070617444,1.0743303100894475,2,36346.798828125,1.2450439700999292,106429.44715240602,0.0,0,0.0,0.005725724904569222,0.0025448232634024586,0.0,58462.521038267885,22350.435524256773,10167.584460703338,14655.975986896543,19609.446142447414,0.0,19609.446142447414,83731.18133267964,14655.975986896543,1314.3455918595694
43,Ampara,PF,5.0,52102060091,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,113963.84798217926,32908.770129577875,0.0,32908.770129577875,0.0,0.0,2.165880171765123e-05,10812.087257701372,0.0,10812.087257701372,70470.53938842926,0.0,70470.53938842926,1.8128435640658545,1,36346.798828125,1.1484164550217757,80929.52702793234,0.0,0,0.0,0.005924428238197458,0.001021700970028822,0.0,30688.257656116435,21943.037525822645,9496.987331848271,5814.199802593853,10440.945572072485,0.0,10440.945572072485,68051.52868749647,5814.199802593853,1176.5422404217247
44,Ampara,PF,5.0,52102060101,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,8333.332763671875,48268.013840785854,19819.579621851422,0.0,19819.579621851422,0.0,0.0,2.165880171765123e-05,6511.849672370362,0.0,6511.849672370362,11739.48101852023,0.0,11739.48101852023,0.2637609599139184,2,36346.798828125,1.858537121532214,21818.26126044265,0.0,0,0.0,0.009103329894581746,0.0,0.0,19619.149803447886,18417.176493112758,4022.3344867321543,0.0,6478.837231245757,0.0,6478.837231245757,11679.968629881838,0.0,224.47667558806538
45,Ampara,PF,5.0,52103067011,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,102753.42851170579,42271.72769944503,0.0,42271.72769944503,0.0,0.0,2.165880171765123e-05,13888.261597761944,0.0,13888.261597761944,59260.11991795579,0.0,59260.11991795579,1.07333815742737,1,36346.798828125,1.2452584877402886,73794.16731234177,0.0,0,0.0,0.006239242057664133,0.0017701327783894473,0.0,40558.959596642446,21511.02569367701,8562.785709308815,8831.949006599285,13603.989626775696,0.0,13603.989626775696,58047.15377591009,8831.949006599285,936.7839666413358
46,Ampara,PF,5.0,52103067021,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,102512.07002948405,44849.46421442788,0.0,44849.46421442788,0.0,0.0,2.165880171765123e-05,14735.169945221209,0.0,14735.169945221209,65983.53720721843,0.0,65983.53720721843,1.1426751280009906,2,36346.798828125,1.2311187752348471,81233.57151221372,0.0,0,0.0,0.0062465826988716685,0.0019342518670576645,0.0,42917.424915105905,21268.851663317844,8542.672502457004,9570.056424721744,14414.293057595529,0.0,14414.293057595529,64546.66256428619,9570.056424721744,1045.6885324845075
