,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
10,Balaka,DR,1.0,312017830193,helped,a,137427.98,4.059347256109477,8000.0,195141.50588369393,746314.4007271171,0.0,325842,0,325842.0,6.463483984925166e-05,0.0,0.0,81706.78273697877,0.0,81706.78273697877,1,85260.164,1.0,1.0,0,0,0.004527465708756625,0.0005630410440442803,-1,0.13487475915221578,0.0,325842.0,5460.930000000004,16261.79,1626.179,10.0,1322705.8286252243,81706.78,81706.78,0,81706.78,1626.179,1542.98,1626.179
11,Balaka,DR,1.0,312017830206,helped,a,137427.98,6.7655787601824615,640.0,61899.65401942542,244301.5603728285,0.0,149156,0,149156.0,6.463483984925166e-05,0.0,6.7043900345946525e-06,37402.5419724336,0.0,37402.5419724336,3,85260.164,1.0,1.0,0,0,0.008038701176157645,0.0,-1,0.13487475915221578,0.13487475915221578,149155.86000000007,113.61999999999989,5158.3,0.0,10.0,1009125.8536843244,37401.51,37401.51,0,37402.51,0.0,720.66,0.0
12,Balaka,DR,1.0,312017830233,helped,a,137427.98,5.412463008145969,6750.0,134910.5003599136,511100.0168230532,0.0,340187,0,340187.0,6.463483984925166e-05,0.0,2.9395597127462248e-06,85304.77163014142,0.0,85304.77163014142,3,85260.164,1.0,1.0,0,0,0.005445115786558913,0.0010460302441806925,-1,0.13487475915221578,0.13487475915221578,340186.85999999987,0.0,11242.54,0.0,10.0,1841248.903856591,85303.74,85303.74,0,85304.74,13646.41,1380.7,0.0
13,Balaka,DR,1.0,312017830247,helped,a,137427.98,8.118694512218955,4733.333333333333,95944.57781228164,363747.55613585276,0.0,216124,0,216124.0,6.463483984925166e-05,0.0,4.626973404156873e-06,54195.31702067519,0.0,54195.31702067519,3,85260.164,1.0,1.0,0,0,0.006456836325231529,0.0,-1,0.13487475915221578,0.13487475915221578,216123.86000000007,685.7700000000004,7995.38,0.0,10.0,1754643.7585154686,54194.29,54194.29,0,54195.29,0.0,1044.23,0.0
14,Balaka,DR,1.0,312017830260,helped,a,137427.98,5.412463008145969,0.0,113023.36308546769,450733.5928017764,0.0,253461,0,253461.0,6.463483984925166e-05,0.0,3.9453801571050375e-06,63557.42243777494,0.0,63557.42243777494,3,85260.164,1.0,1.0,0,0,0.005949026215456152,0.0,-1,0.13487475915221578,0.13487475915221578,253460.86000000007,846.3400000000017,9418.61,0.0,10.0,1371847.6370121248,63556.39,63556.39,0,63557.39,0.0,1224.61,0.0
15,Balaka,DR,1.0,312017830287,helped,a,137427.98,8.118694512218955,2666.6666666666665,264805.57672451326,1045401.672674045,0.0,731242,0,731242.0,6.463483984925166e-05,0.0,1.3675363286025694e-06,183363.21013365398,0.0,183363.21013365398,3,85260.164,1.0,1.0,0,0,0.003886569446053606,0.008529109598811757,-1,0.13487475915221578,0.019267822736030827,731241.8599999999,1.4779288903810084e-12,22067.13,0.0,10.0,5936729.438260671,183362.18,183362.18,0,183363.18,138258.45,869.07,0.0
16,Balaka,DR,1.0,312017840008,helped,a,137427.98,11.17206376195162,4500.0,68805.611392376,256448.74333738594,0.0,150173,0,150173.0,6.463483984925166e-05,0.0,6.658986635413823e-06,37657.80853314683,0.0,37657.80853314683,3,85260.164,1.0,1.0,0,0,0.007624617587497635,0.0,-1,0.13487475915221578,0.13487475915221578,150172.86000000007,654.7400000000006,5733.8,0.0,10.0,1677740.99067591,37656.78,37656.78,0,37657.78,0.0,725.58,0.0
17,Balaka,DR,1.0,312017840010,helped,a,137427.98,9.310052165417087,4000.0,99042.75698895071,379027.50648313697,0.0,232091,0,232091.0,6.463483984925166e-05,0.0,4.308654794886489e-06,58199.06269867783,0.0,58199.06269867783,3,85260.164,1.0,1.0,0,0,0.006355045073456291,0.0,-1,0.13487475915221578,0.13487475915221578,232090.86000000007,403.97000000000025,8253.56,0.0,10.0,2160778.1999175576,58198.03,58198.03,0,58199.03,0.0,1121.37,0.0
18,Balaka,DR,1.0,312017840023,helped,a,137427.98,3.724020866166835,0.0,159977.19674529196,637983.9945200983,0.0,320401,0,320401.0,6.463483984925166e-05,0.0,3.1210888854903697e-06,80342.91179505142,0.0,80342.91179505142,3,85260.164,1.0,1.0,0,0,0.005000356338944426,0.0,-1,0.13487475915221578,0.0,320400.85999999987,2495.2199999999993,13331.43,0.0,10.0,1193179.5626582156,80341.88,80341.88,0,80342.88,0.0,1548.03,0.0
19,Balaka,DR,1.0,312017840039,helped,a,137427.98,5.58603188097581,3333.333333333333,144895.968558238,564547.3063400745,0.0,357335,0,357335.0,6.463483984925166e-05,0.0,2.798494410007416e-06,89604.48463809266,0.0,89604.48463809266,3,85260.164,1.0,1.0,0,0,0.005254142466427323,3.671520261379604e-05,-1,0.13487475915221578,0.0,357334.85999999987,1.5916157281026244e-12,12074.66,0.0,10.0,1996084.0318646648,89603.45,89603.45,0,89604.45,555.47,1715.78,0.0
20,Balaka,DR,1.0,312017840054,helped,a,137427.98,7.44804173233367,0.0,108527.60809894963,432804.66428548866,0.0,266526,0,266526.0,6.463483984925166e-05,0.0,3.7519791690116534e-06,66833.52668714478,0.0,66833.52668714478,3,85260.164,1.0,1.0,0,0,0.006070995066305478,0.0,-1,0.13487475915221578,0.13487475915221578,266525.85999999987,29.79000000000042,9043.97,0.0,10.0,1985095.876986955,66832.5,66832.5,0,66833.5,0.0,1287.74,0.0
21,Balaka,DR,1.0,312017840069,helped,a,137427.98,3.724020866166835,6850.0,129592.74476819354,489494.1802654579,0.0,300550,0,300550.0,6.463483984925166e-05,0.0,3.3272334054233903e-06,75365.63196792714,0.0,75365.63196792714,3,85260.164,1.0,1.0,0,0,0.00555571106688188,0.0,-1,0.13487475915221578,0.13487475915221578,300549.85999999987,634.4899999999998,10799.4,0.0,10.0,1119254.024443938,75364.6,75364.6,0,75365.6,0.0,1452.13,0.0
22,Balaka,DR,1.0,312017840085,helped,a,137427.98,9.310052165417087,1440.0,93764.57624572958,368187.4864817088,0.0,216964,0,216964.0,6.463483984925166e-05,0.0,4.6090595674858505e-06,54405.73772481141,0.0,54405.73772481141,3,85260.164,1.0,1.0,0,0,0.006531464911223301,0.0,-1,0.13487475915221578,0.13487475915221578,216963.86000000007,475.75000000000136,7813.71,0.0,10.0,2019945.0408112935,54404.71,54404.71,0,54405.71,0.0,1048.28,0.0
23,Balaka,DR,1.0,312017840100,helped,a,137427.98,9.310052165417087,8008.0,115592.86530920817,429045.0385717808,0.0,332793,0,332793.0,6.463483984925166e-05,0.0,3.0048708957219654e-06,83450.77603150654,0.0,83450.77603150654,3,85260.164,1.0,1.0,0,0,0.005882534475398614,0.01718414525112346,-1,0.13487475915221578,0.13487475915221578,332792.85999999987,2.2737367544323206e-13,9632.74,0.0,10.0,3098319.0730793877,83449.75,83449.75,0,83450.75,83450.75,0.0,0.0
24,Balaka,DR,1.0,312017840131,helped,a,137427.98,7.44804173233367,3750.0,77451.8774732516,293920.75442980736,0.0,172966,0,172966.0,6.463483984925166e-05,0.0,5.7814830660360995e-06,43373.20163035788,0.0,43373.20163035788,3,85260.164,1.0,1.0,0,0,0.00718644358768377,0.0,-1,0.13487475915221578,0.13487475915221578,172965.86000000007,604.3499999999995,6454.32,0.0,10.0,1288257.0925098183,43372.17,43372.17,0,43373.17,0.0,835.71,0.0
25,Balaka,DR,1.0,312017840147,helped,a,137427.98,11.17206376195162,0.0,85201.7700721699,339781.9609089107,0.0,213185,0,213185.0,6.463483984925166e-05,0.0,4.690761545136853e-06,53458.04434763949,0.0,53458.04434763949,3,85260.164,1.0,1.0,0,0,0.00685181592371142,0.0006738815254476782,-1,0.13487475915221578,0.13487475915221578,213184.86000000007,-1.1368683772161603e-12,7100.15,0.0,10.0,2381715.0724440054,53457.01,53457.01,0,53458.01,5708.45,920.03,0.0
26,Balaka,DR,1.0,312017840162,helped,a,137427.98,9.310052165417087,4000.0,139268.89012988942,539448.0502483189,0.0,361651,0,361651.0,6.463483984925166e-05,0.0,2.7650967369093407e-06,90686.78306211883,0.0,90686.78306211883,3,85260.164,1.0,1.0,0,0,0.0053592366941453366,0.0027110484729356344,-1,0.13487475915221578,0.019267822736030827,361650.85999999987,-9.094947017729282e-13,11605.74,0.0,10.0,3366988.558468994,90685.75,90685.75,0,90686.75,32470.52,1121.7,0.0
27,Balaka,DR,1.0,312017840177,helped,a,137427.98,7.44804173233367,6250.0,187550.09457755528,723019.0377958645,0.0,305337,0,305337.0,6.463483984925166e-05,0.0,0.0,76564.95377191291,0.0,76564.95377191291,1,85260.164,1.0,1.0,0,0,0.00461818527194343,0.0005630409543184601,-1,0.13487475915221578,0.0,305337.0,5513.259999999997,15629.17,1562.917,10.0,2274162.718425566,76564.95,76564.95,0,76564.95,1562.917,1445.13,1562.917
28,Balaka,DR,1.0,312017840193,helped,a,137427.98,9.310052165417087,800.0,71621.85536238296,282435.3166029701,0.0,164223,0,164223.0,6.463483984925166e-05,0.0,6.089281038587774e-06,41180.66656776193,0.0,41180.66656776193,3,85260.164,1.0,1.0,0,0,0.007473210443856484,0.0,-1,0.13487475915221578,0.13487475915221578,164222.86000000007,414.2699999999995,5968.49,0.0,10.0,1528923.579555031,41179.64,41179.64,0,41180.64,0.0,793.46,0.0
29,Balaka,DR,1.0,312017840208,helped,a,137427.98,5.58603188097581,0.0,163037.41443659045,650188.0457631274,0.0,348249,0,348249.0,6.463483984925166e-05,0.0,2.8715086044755334e-06,87325.91609175647,0.0,87325.91609175647,3,85260.164,1.0,1.0,0,0,0.004953205608254726,0.0,-1,0.13487475915221578,0.0,348248.85999999987,1808.3900000000012,13586.45,0.0,10.0,1945329.3461941185,87324.89,87324.89,0,87325.89,0.0,1682.58,0.0
30,Balaka,DR,1.0,312017840224,helped,a,137427.98,5.58603188097581,1333.3333333333333,88071.21548219526,345907.9274230091,0.0,200366,0,200366.0,6.463483984925166e-05,0.0,4.990866713913538e-06,50243.71182307548,0.0,50243.71182307548,3,85260.164,1.0,1.0,0,0,0.006739272241327913,0.0,-1,0.13487475915221578,0.13487475915221578,200365.86000000007,562.6399999999995,7339.27,0.0,10.0,1119250.1935397738,50242.68,50242.68,0,50243.68,0.0,968.09,0.0
31,Balaka,DR,1.0,312017840239,helped,a,137427.98,7.44804173233367,3600.0,128870.37724480395,499574.2980554494,0.0,286885,0,286885.0,6.463483984925166e-05,0.0,3.4857172734719488e-06,71938.86510650012,0.0,71938.86510650012,3,85260.164,1.0,1.0,0,0,0.0055712602453164605,0.0,-1,0.13487475915221578,0.13487475915221578,286884.85999999987,1036.4700000000007,10739.2,0.0,10.0,2136730.5586155364,71937.84,71937.84,0,71938.84,0.0,1386.1,0.0
32,Balaka,DR,1.0,312017850011,helped,a,137427.98,5.78907079602484,428.57142857142856,130008.7551959992,516761.66950311407,0.0,272523,0,272523.0,6.463483984925166e-05,0.0,3.6694150585455173e-06,68337.3276127103,0.0,68337.3276127103,3,85260.164,1.0,1.0,0,0,0.0055468151828812675,0.0,-1,0.13487475915221578,0.13487475915221578,272522.85999999987,1617.0899999999992,10834.06,0.0,10.0,1577654.2458565815,68336.3,68336.3,0,68337.3,0.0,1316.71,0.0
33,Balaka,DR,1.0,312017850022,helped,a,137427.98,4.13505040238187,6000.0,124049.14206444647,470776.2414446858,0.0,383047,0,383047.0,6.463483984925166e-05,0.0,2.6106456909987547e-06,96052.05022081627,0.0,96052.05022081627,3,85260.164,1.0,1.0,0,0,0.005678493240702019,0.025185929739347596,-1,0.13487475915221578,0.13487475915221578,383046.85999999987,9.094947017729282e-13,10337.43,0.0,10.0,1583918.1552751192,96051.02,96051.02,0,96052.02,96052.02,0.0,0.0
34,Balaka,DR,1.0,312017850033,helped,a,137427.98,2.4810304159467895,11666.666666666664,211253.6098405591,795946.4122689043,0.0,452875,0,452875.0,6.463483984925166e-05,0.0,0.0,113561.08411035176,0.0,113561.08411035176,1,85260.164,1.0,1.0,0,0,0.004351389167647387,0.0005630412000851273,-1,0.13487475915221578,0.0,452875.0,2525.4200000000033,17604.47,1760.4470000000001,10.0,1123596.6496219023,113561.08,113561.08,0,113561.08,1760.4470000000001,2154.15,1760.4470000000001
35,Balaka,DR,1.0,312017850055,helped,a,137427.98,5.78907079602484,0.0,173125.9797022673,690420.9245616031,0.0,375813,0,375813.0,6.463483984925166e-05,0.0,2.660897840149223e-06,94237.70618204582,0.0,94237.70618204582,3,85260.164,1.0,1.0,0,0,0.004806720544580419,0.0,-1,0.13487475915221578,0.0,375812.85999999987,1716.8599999999988,14427.16,0.0,10.0,2175607.3683779873,94236.68,94236.68,0,94237.68,0.0,1815.75,0.0
36,Balaka,DR,1.0,312017850066,helped,a,137427.98,2.4810304159467895,1666.666666666667,170644.75374929915,673879.2606110243,0.0,389835,0,389835.0,6.463483984925166e-05,0.0,2.565187835879282e-06,97753.88997146167,0.0,97753.88997146167,3,85260.164,1.0,1.0,0,0,0.004841540009922874,0.0,-1,0.13487475915221578,0.0,389834.85999999987,1035.8999999999996,14220.4,0.0,10.0,967192.1944769665,97752.86,97752.86,0,97753.86,0.0,1883.5,0.0
37,Balaka,DR,1.0,312017850077,helped,a,137427.98,5.78907079602484,7771.428571428572,65468.01782698123,230092.1716431716,0.0,178925,0,178925.0,6.463483984925166e-05,0.0,5.588933910856504e-06,44867.706118316295,0.0,44867.706118316295,3,85260.164,1.0,1.0,0,0,0.007816555208475498,0.007193975972495302,-1,0.13487475915221578,0.13487475915221578,178924.86000000007,5.684341886080802e-14,5455.67,0.0,10.0,1035808.7974902494,44866.68,44866.68,0,44867.68,30923.71,268.67,0.0
38,Balaka,DR,1.0,312017850100,helped,a,137427.98,4.13505040238187,1000.0,89331.21254214672,352262.07865425776,0.0,191661,0,191661.0,6.463483984925166e-05,0.0,5.217545562216622e-06,48060.874549782304,0.0,48060.874549782304,3,85260.164,1.0,1.0,0,0,0.006691575481323102,0.0,-1,0.13487475915221578,0.13487475915221578,191660.86000000007,962.0600000000018,7444.27,0.0,10.0,792527.3989648635,48059.84,48059.84,0,48060.84,0.0,926.03,0.0
39,Balaka,DR,1.0,312017850111,helped,a,137427.98,0.8270101386489297,0.0,552224.0194200459,2202251.90181621,0.0,1448436,0,1448436.0,6.463483984925166e-05,0.0,0.0,363201.47987296263,0.0,363201.47987296263,1,85260.164,1.0,1.0,0,0,0.0026913634446028407,0.003134458235925873,-1,0.0,0.0,1448436.0,-3.637978807091713e-12,46018.67,4601.867,10.0,1197871.257184101,363201.48,363201.48,0,363201.48,126429.01,4562.09,4601.867
40,Balaka,DR,1.0,312017850122,helped,a,137427.98,4.962060831893579,833.3333333333335,140130.6316650888,555513.214742965,0.0,337244,0,337244.0,6.463483984925166e-05,0.0,2.9652121312758715e-06,84566.41945553082,0.0,84566.41945553082,3,85260.164,1.0,1.0,0,0,0.005342732811989429,0.0,-1,0.13487475915221578,0.0,337243.85999999987,271.67999999999984,11677.55,0.0,10.0,1673424.647743818,84565.39,84565.39,0,84566.39,0.0,1629.41,0.0
41,Balaka,DR,1.0,312017850144,helped,a,137427.98,4.962060831893579,7866.666666666668,143523.20216080733,540993.9678391875,0.0,258519,0,258519.0,6.463483984925166e-05,0.0,3.868187638045946e-06,64826.24588475907,0.0,64826.24588475907,3,85260.164,1.0,1.0,0,0,0.005279209999517628,0.0,-1,0.13487475915221578,0.0,258518.86000000007,3216.8500000000035,11960.27,0.0,10.0,1282786.4087529967,64825.22,64825.22,0,64826.22,0.0,1249.06,0.0
42,Balaka,DR,1.0,312017850155,helped,a,137427.98,4.962060831893579,833.3333333333335,66761.55939530763,262919.6778984337,0.0,192562,0,192562.0,6.463483984925166e-05,0.0,5.193132601447845e-06,48286.79335470208,0.0,48286.79335470208,3,85260.164,1.0,1.0,0,0,0.007740459801196723,0.01734935266477442,-1,0.13487475915221578,0.13487475915221578,192561.86000000007,-3.410605131648481e-13,5563.46,0.0,10.0,955503.7624637919,48285.76,48285.76,0,48286.76,48286.76,0.0,0.0
43,Balaka,DR,1.0,312017850166,helped,a,137427.98,4.962060831893579,366.66666666666674,101891.46593759235,404877.6844821128,0.0,246513,0,246513.0,6.463483984925166e-05,0.0,4.0565811945008985e-06,61815.20562251817,0.0,61815.20562251817,3,85260.164,1.0,1.0,0,0,0.006265577271383845,0.0,-1,0.13487475915221578,0.13487475915221578,246512.86000000007,153.67999999999938,8490.96,0.0,10.0,1223211.9064052824,61814.18,61814.18,0,61815.18,0.0,1191.04,0.0
44,Balaka,DR,1.0,312017850188,helped,a,137427.98,0.8270101386489297,3500.0,282171.9914271671,1111335.0773515615,0.0,662399,0,662399.0,6.463483984925166e-05,0.0,0.0,166099.58930492523,0.0,166099.58930492523,1,85260.164,1.0,1.0,0,0,0.0037650699052061355,0.0005630410560926045,-1,0.13487475915221578,0.0,662399.0,1428.8400000000033,23514.33,2351.433,10.0,547810.6888309123,166099.59,166099.59,0,166099.59,2351.433,3155.07,2351.433
45,Balaka,DR,1.0,312017850199,helped,a,137427.98,0.8270101386489297,30400.0,316819.72383610235,1142232.7984338154,0.0,701102,0,701102.0,6.463483984925166e-05,0.0,0.0,175806.26964075322,0.0,175806.26964075322,1,85260.164,1.0,1.0,0,0,0.0035532346628597378,0.0005630410408021075,-1,0.0,0.0,701102.0,3045.9300000000007,26401.64,2640.1639999999998,10.0,579818.462227042,175806.27,175806.27,0,175806.27,2640.1639999999998,3336.53,2640.1639999999998
46,Balaka,DR,1.0,312017850210,helped,a,137427.98,5.78907079602484,428.57142857142856,70767.27114890447,280508.5070794056,0.0,200144,0,200144.0,6.463483984925166e-05,0.0,4.996402590135103e-06,50187.98590087411,0.0,50187.98590087411,3,85260.164,1.0,1.0,0,0,0.007518198206815567,0.012705202333598824,-1,0.13487475915221578,0.13487475915221578,200143.86000000007,-1.8474111129762605e-13,5897.27,0.0,10.0,1158647.0907111005,50186.96,50186.96,0,50187.96,45246.56,95.21,0.0
47,Balaka,DR,1.0,312017850231,helped,a,137427.98,1.6540202772978594,0.0,240332.99340247113,958440.3669105631,0.0,621762,0,621762.0,6.463483984925166e-05,0.0,1.6083324487504865e-06,155910.4627092761,0.0,155910.4627092761,3,85260.164,1.0,1.0,0,0,0.00407965368199797,0.0024723519245081578,-1,0.13487475915221578,0.0,621761.8599999999,-2.5011104298755527e-12,20027.75,0.0,10.0,1028406.7571708382,155909.43,155909.43,0,155910.43,51932.41,2003.43,0.0
48,Balaka,DR,1.0,312017860005,helped,a,137427.98,4.166911802022338,0.0,129021.02898122594,514531.7777857508,0.0,368960,0,368960.0,6.463483984925166e-05,0.0,2.710320901994796e-06,92519.28732089531,0.0,92519.28732089531,3,85260.164,1.0,1.0,0,0,0.005568006647091659,0.015462024446850325,-1,0.13487475915221578,0.13487475915221578,368959.85999999987,5.613287612504791e-13,10751.75,0.0,10.0,1537423.278444745,92518.26,92518.26,0,92519.26,89619.09,55.88,0.0
49,Balaka,DR,1.0,312017860018,helped,a,137427.98,1.6667647208089353,0.0,231475.31348265213,923116.2198921356,0.0,560436,0,560436.0,6.463483984925166e-05,0.0,0.0,140531.70769994927,0.0,140531.70769994927,1,85260.164,1.0,1.0,0,0,0.004156977321433745,0.0005630411351494142,-1,0.13487475915221578,0.0,560436.0,595.6200000000017,19289.61,1928.961,10.0,934114.9530712765,140531.71,140531.71,0,140531.71,1928.961,2670.57,1928.961
50,Balaka,DR,1.0,312017860030,helped,a,137427.98,2.5001471975585146,0.0,123790.62434907231,493673.0897472882,0.0,301389,0,301389.0,6.463483984925166e-05,0.0,3.3179711270152528e-06,75575.57203316706,0.0,75575.57203316706,3,85260.164,1.0,1.0,0,0,0.005684419479008782,0.0,-1,0.13487475915221578,0.13487475915221578,301388.85999999987,122.62999999999784,10315.89,0.0,10.0,753516.5637072992,75574.54,75574.54,0,75575.54,0.0,1456.18,0.0
51,Balaka,DR,1.0,312017860043,helped,a,137427.98,0.8333823604044677,0.0,213435.49366409407,851173.9897342289,0.0,415944,0,415944.0,6.463483984925166e-05,0.0,0.0,104299.7249062296,0.0,104299.7249062296,1,85260.164,1.0,1.0,0,0,0.004329090593002498,0.0005630410829239971,-1,0.13487475915221578,0.0,415944.0,3958.7699999999995,17786.29,1778.6290000000001,10.0,346640.3925160759,104299.72,104299.72,0,104299.72,1778.6290000000001,1975.36,1778.6290000000001
52,Balaka,DR,1.0,312017860055,helped,a,137427.98,3.3335294416178707,17725.0,133578.93799139565,462021.84389732865,0.0,307555,0,307555.0,6.463483984925166e-05,0.0,3.2514509599908958e-06,77122.8683788562,0.0,77122.8683788562,3,85260.164,1.0,1.0,0,0,0.005472187913216795,0.0,-1,0.13487475915221578,0.13487475915221578,307554.85999999987,729.6500000000012,11131.58,0.0,10.0,1025243.2473932508,77121.84,77121.84,0,77122.84,0.0,1485.99,0.0
53,Balaka,DR,1.0,312017860068,helped,a,137427.98,3.3335294416178707,3750.0,100162.64453331336,384490.57382094313,0.0,209624,0,209624.0,6.463483984925166e-05,0.0,4.770446132122276e-06,52565.35085143708,0.0,52565.35085143708,3,85260.164,1.0,1.0,0,0,0.0063194183140406176,0.0,-1,0.13487475915221578,0.13487475915221578,209623.86000000007,1257.15,8346.89,0.0,10.0,698787.3756461717,52564.32,52564.32,0,52565.32,0.0,1012.82,0.0
54,Balaka,DR,1.0,312017860081,helped,a,137427.98,5.000294395117029,21900.0,186287.0526901314,655570.3649775281,0.0,481489,0,481489.0,6.463483984925166e-05,0.0,2.0768906454768438e-06,120737.82759103757,0.0,120737.82759103757,3,85260.164,1.0,1.0,0,0,0.0046338146668528125,0.0024148527460722343,-1,0.13487475915221578,0.0,481488.85999999987,-1.3642420526593924e-12,15523.92,0.0,10.0,2407586.147975175,120736.8,120736.8,0,120737.8,39472.26,1565.81,0.0
