,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,pov_line,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
10,ARMM,EQ,1,157640230,helped,a,Basilan,0.9277003579106523,0,0.9277003579106523,0.0,0,1.0,28000.33800000001,22302.6775,10355.322430798498,1183.9586757070244,11539.281106505523,0.03190853745880309,0.027716393836287975,3.5408683162971045e-06,3301.319582592107,377.45091832838506,3678.770500920492,12048.927365487325,377.45091832838506,12426.37828381571,0.8447450903970251,2,15573.959716184301,1.3072255440115463,16244.079112154257,0.0,0,0.0,0.011952213953413136,0.0,-1.0,0.0,0.0,True,886.7115335206819,1543.1222785560485,9099.974094330826,0.0,287.32608119137376,21.06006560800056,308.38614679937433,1069.7228793325448,0.0,20.444398878262632
11,ARMM,EQ,1,157640347,helped,a,Basilan,0.9277003579106523,0,0.9277003579106523,0.0,0,1.0,24290.74000000001,22302.6775,27521.089730653235,3146.578309778989,30667.668040432225,0.027681165391362297,0.01653960451408027,3.5408683162971045e-06,8773.83713247393,1003.1421678708601,9776.979300344788,8773.83713247393,1003.1421678708601,9776.979300344788,0.0,3,15573.959716184301,5.63268004315001,55070.59618734284,0.0,0,0.0,0.0128324512458021,0.32181350912056256,-1.0,2.90944123314066,1.44508670520231,True,27521.089730653235,0.0,7894.365224981422,0.0,8773.83713247393,55.970826519839704,8829.80795899377,8829.80795899377,8829.80795899377,0.0
12,ARMM,EQ,1,157640463,helped,a,Basilan,1.391550480970012,1,1.391550480970012,0.0,0,1.0,14660.443000000005,22302.6775,13364.828695969401,1528.0456006729119,14892.874296642312,0.016706701705820393,0.01129613345066178,3.5408683162971045e-06,4260.762616214405,487.1472518896948,4747.9098681041,4260.762616214405,487.1472518896948,4747.9098681041,0.0,3,15573.959716184301,5.63268004315001,26743.457160744958,0.0,0,0.0,0.01651796147215679,0.0,-1.0,2.90944123314066,2.90944123314066,False,13364.828695969401,5600.634036034234,12619.635367576966,0.0,4260.762616214405,27.180628228405673,4287.943244442811,4287.943244442811,0.0,82.61933033608499
13,ARMM,EQ,1,157640579,helped,a,Basilan,1.1596254473883152,0,1.1596254473883152,0.0,0,1.0,25692.90800000001,22302.6775,7213.586507099705,824.7534912715665,8038.339998371272,0.029279043608101504,0.02635879343511925,3.5408683162971045e-06,2299.7211874139716,262.93482117447485,2562.6560085884466,9856.013462641235,262.93482117447485,10118.94828381571,1.0475083743419813,2,15573.959716184301,1.2509785108885974,12658.586855846504,0.0,0,0.0,0.012477378936814505,0.003944220499571696,-1.0,0.0,0.0,True,342.4266538179741,5185.12110320303,8350.071458008604,0.0,111.39275851273436,14.670581831105084,126.06334034383944,492.07129177404636,0.0,9.386102973858524
14,ARMM,EQ,1,157640696,helped,a,Basilan,1.0436628374375232,0,1.0436628374375232,0.0,0,1.0,28644.793000000005,22302.6775,35720.891906376164,4084.0891395871054,39804.98104596327,0.03264294346875957,0.018181786012773166,3.5408683162971045e-06,11387.96795041777,1302.024494521799,12689.992444939568,11768.808789293906,1302.024494521799,13070.833283815704,0.33734587408746286,2,15573.959716184301,4.933691215097612,64487.455346367016,5843.039496960806,0,0.0,0.011816997715454355,1.191553444376076,-1.0,2.3506743737957607,2.3121387283236987,True,26661.999247313786,0.9982859850152863,9309.408672254545,0.0,8499.955536336287,72.6471176684133,8536.27402336135,17530.589464365694,17530.589464365694,0.0
15,ARMM,EQ,1,157738012,helped,a,Basilan,1.1732694664217047,1,1.1732694664217047,0.0,0,0.0,21983.363000000005,22302.6775,23434.100226750386,2679.299119487644,26113.39934623803,0.025051731938234664,0.015564741688859261,3.5408683162971045e-06,7470.887989822998,854.1716310521772,8325.059620875176,7470.887989822998,854.1716310521772,8325.059620875176,0.0,3,15573.959716184301,5.63268004315001,46892.39718453759,0.0,0,0.0,0.01348909862603006,0.0,-1.0,2.90944123314066,2.90944123314066,False,23434.100226750386,2213.706227141913,18923.1665831714,0.0,7470.887989822998,47.658939790421215,7518.546929613419,7518.546929613419,0.0,144.8660294723202
16,ARMM,EQ,1,1536121012,helped,a,Lanao del Sur,1.1522156917868613,0,1.1522156917868613,0.0,1,1.0,41782.48800000001,22302.6775,34805.539512848365,3979.4338364916457,38784.97334934001,0.04761435677919283,0.033523824294206854,3.5408683162971045e-06,11096.149824819062,1268.659951424273,12364.809776243335,24939.868332391437,1268.659951424273,26208.52828381571,0.3977446895331706,2,15573.959716184301,1.607239819368476,42123.39026479356,5843.039496960806,0,0.0,0.009784369543536581,0.0,-1.0,0.0,0.0,True,10941.48748745316,43802.52561402157,82086.59854463466,0.0,3515.026483647858,70.78552604816576,3549.4833790526723,7934.881733844299,0.0,152.30354687746663
17,ARMM,EQ,1,1536121027,helped,a,Lanao del Sur,1.4402696846035346,0,1.4402696846035346,0.0,0,1.0,75756.96100000001,22302.6775,17405.78087281737,1990.061189262114,19395.842062079482,0.08633088028557315,0.07928461640940891,3.5408683162971045e-06,5549.034868758618,634.4397307347731,6183.474599493391,52819.84376926523,634.4397307347731,53454.283500000005,2.715810870302837,1,15573.959716184301,1.1001367944634777,58807.02410003197,0.0,0,0.0,0.007266390332545927,0.0,-1.0,0.0,0.0,False,6.44345918621462,134643.8261257146,148833.45428386235,0.0,2.1645552845480904,35.39888686129004,37.56344214583813,56.002735037386444,0.0,1.051304681818361
18,ARMM,EQ,1,1536201011,helped,a,Lanao del Sur,1.5122828800378858,1,1.5122828800378858,0.0,0,1.0,17893.768000000004,22302.6775,12560.956564703964,1436.136209117885,13997.092773821849,0.02039132407998546,0.015306209076503898,3.5408683162971045e-06,4004.484858898643,457.8461580616257,4462.331016960268,4004.484858898643,457.8461580616257,4462.331016960268,0.0,3,15573.959716184301,5.63268004315001,25134.882865161395,0.0,0,0.0,0.014951304778021696,0.0,-1.0,2.90944123314066,2.90944123314066,False,12560.956564703964,4949.560833784859,11194.936574321726,0.0,4004.484858898643,25.54575882303189,4030.030617721675,4030.030617721675,0.0,77.64991556303805
19,ARMM,EQ,1,1536201024,helped,a,Lanao del Sur,1.2962424552953387,1,1.2962424552953387,0.0,0,1.0,20441.686,22302.6775,13820.574275900379,1580.152518335813,15400.726794236192,0.023294872492328148,0.01769982317797914,3.5408683162971045e-06,4406.0561903894695,503.75915256382825,4909.815342953298,4406.0561903894695,503.75915256382825,4909.815342953298,0.06540961160231235,3,15573.959716184301,5.63268004315001,27655.418897804764,0.0,0,0.0,0.013988515848086478,0.0,0.09633911368015413,2.90944123314066,2.90944123314066,False,12563.035058636702,4472.017655711422,12788.999056767147,0.0,4010.198364088183,28.107497659854424,4038.3058617480374,4861.085402033992,0.0,93.60353513625508
20,ARMM,EQ,1,1536201036,helped,a,Lanao del Sur,1.2962424552953387,1,1.2962424552953387,0.0,0,1.0,20354.516000000007,22302.6775,5070.429281264784,579.7191518882979,5650.148433153082,0.02319553557681364,0.02114290126377103,3.5408683162971045e-06,1616.4738075757919,184.81686121529586,1801.2906687910877,4595.73942260041,184.81686121529586,4780.556283815706,0.5875766034313885,2,15573.959716184301,1.4292323118471835,6832.525509433502,0.0,0,0.0,0.014018437369930291,0.03182594319212181,-1.0,2.90944123314066,2.90944123314066,False,917.5078779466459,13193.092679825331,12734.466122323107,0.0,295.8356660976875,10.31195059717029,306.1476166948578,851.3918536086189,0.0,16.31195663073081
21,ARMM,EQ,1,1536201049,helped,a,Lanao del Sur,0.43208084016909987,0,0.43208084016909987,0.0,0,0.0,29381.922000000006,22302.6775,24666.15652511496,2820.1642401206614,27486.32076523562,0.03348295862530769,0.023497211621242936,3.5408683162971045e-06,7863.672629010061,899.0800136117456,8762.752642621806,12908.88227020396,899.0800136117456,13807.962283815705,0.30011122161114917,2,15573.959716184301,2.050733570703128,28316.4517984235,0.0,0,0.0,0.011667824682808314,0.0,-1.0,0.6743737957610787,0.0,True,10607.777357147215,32982.503952844214,57724.23203858374,0.0,3401.4151473731317,50.164625793894835,3451.5797731670264,6653.5547526335995,0.0,127.82957075422964
22,ARMM,EQ,1,1536215011,helped,a,Lanao del Sur,1.967871896034359,1,1.967871896034359,1599.2649022059893,0,1.0,14467.27099999999,22302.6775,3675.485357164034,420.23054377389735,4095.7159009379316,0.014664082076136608,0.013176147713151346,3.5408683162971045e-06,1171.7655829843409,133.97123388818724,1305.7368168725282,1171.7655829843409,133.97123388818724,1305.7368168725282,0.0,3,15573.959716184301,5.63268004315001,7354.797710004109,0.0,0,0.0,0.01662787255985455,0.0,-1.0,2.90944123314066,2.90944123314066,False,3675.485357164034,11357.018100292793,9051.206854832339,0.0,1171.7602361559625,7.474993007740771,1179.2352291637033,1179.2352291637033,0.0,22.721295359608924
23,ARMM,EQ,1,1536215012,helped,a,Lanao del Sur,1.5305669163867925,1,1.5305669163867925,2193.2777433308343,0,1.0,9765.75679999997,22302.6775,2888.0957717042725,330.2056568525774,3218.3014285568497,0.008629421960396687,0.007460233627890262,3.5408683162971045e-06,920.7446327040657,105.27092792474689,1026.0155606288126,920.7446327040657,105.27092792474689,1026.0155606288126,0.0,3,15573.959716184301,5.63268004315001,5779.217372315283,0.0,0,0.0,0.02023844045330413,0.0,-1.0,2.90944123314066,2.90944123314066,False,2888.0957717042725,9173.363558273775,6109.781460854145,0.0,920.7372999103155,5.873644866274906,926.6109447765905,926.6109447765905,0.0,17.853775429221397
24,ARMM,EQ,1,1536215013,helped,a,Lanao del Sur,1.967871896034359,1,1.967871896034359,2505.51501345605,0,1.0,14189.76599999998,22302.6775,5653.259262915422,646.3560545872542,6299.615317502677,0.01331510213491689,0.0110264795034941,3.5408683162971045e-06,1802.2912858730376,206.06098116167843,2008.352267034716,1802.2912858730376,206.06098116167843,2008.352267034716,0.0,3,15573.959716184301,5.63268004315001,11312.405734141526,0.0,0,0.0,0.016789678452528784,0.0,-1.0,2.90944123314066,2.90944123314066,False,5653.259262915422,9280.030976286069,8877.588582136956,0.0,1802.2829091752446,11.497277054545092,1813.7801862297897,1813.7801862297897,0.0,34.94759511040057
25,ARMM,EQ,1,1536215027,helped,a,Lanao del Sur,2.186524152958283,0,2.186524152958283,0.0,0,1.0,26386.825999999997,22302.6775,9782.716065175575,1118.4906732498519,10901.206738425426,0.03006981650864068,0.02610948077188987,3.5408683162971045e-06,3118.770307030623,356.57944860936965,3475.3497556399925,10456.286835206327,356.57944860936965,10812.866283815696,0.7500490129010009,2,15573.959716184301,1.343140721317035,14523.201019948861,0.0,0,0.0,0.01231222147380375,0.002019824095848372,-1.0,0.0,0.0,True,1103.39703726409,45083.749025982106,51840.01965275202,0.0,356.8881249454244,19.89553135924442,376.78365630466885,1216.4327031079654,0.0,23.269461763531464
26,ARMM,EQ,1,1536250016,helped,a,Lanao del Sur,0.4334701344093935,0,0.4334701344093935,0.0,0,0.0,24692.900000000012,22302.6775,29036.923658500324,3319.8886766747523,32356.812335175076,0.028139457624278646,0.016384227009798327,3.5408683162971045e-06,9257.091252604037,1058.3942290135942,10315.485481617632,9257.091252604037,1058.3942290135942,10315.485481617632,0.0,3,15573.959716184301,5.63268004315001,58103.82920771131,0.0,0,0.0,0.012727524650605115,0.0,-1.0,2.90944123314066,0.0,True,29036.923658500324,26410.594579374218,48512.09497089156,0.0,9257.091252604037,59.05364332101884,9316.144895925056,9316.144895925056,0.0,179.50182843786232
27,ARMM,EQ,1,1536313011,helped,a,Lanao del Sur,1.1674598260131217,1,1.1674598260131217,0.0,0,1.0,12662.072000000002,22302.6775,7188.867772363921,821.9273155886259,8010.795087952547,0.014429404342121215,0.011519108739701621,3.5408683162971045e-06,2291.8407526341293,262.03382468805074,2553.87457732218,2291.8407526341293,262.03382468805074,2553.87457732218,0.0,3,15573.959716184301,5.63268004315001,14385.15836439081,0.0,0,0.0,0.01777369021128406,0.0,-1.0,2.90944123314066,2.90944123314066,False,7188.867772363921,6846.427297111974,7921.814189802451,0.0,2291.8407526341293,14.620310274737692,2306.461062908867,2306.461062908867,0.0,44.44048290768529
28,ARMM,EQ,1,1536313025,helped,a,Lanao del Sur,0.9339678421785087,1,0.9339678421785087,0.0,0,1.0,16819.752000000008,22302.6775,8852.02162859121,1012.0812630175767,9864.102891608787,0.019167400291374277,0.01558380899385306,3.5408683162971045e-06,2822.0610747070314,322.65568890807,3144.716763615101,2822.0610747070314,322.65568890807,3144.716763615101,0.0,3,15573.959716184301,5.63268004315001,17713.18335577407,0.0,0,0.0,0.015421272154267028,0.0,-1.0,2.90944123314066,2.90944123314066,False,8852.02162859121,7847.022444228923,10522.99762924405,0.0,2822.0610747070314,18.00273796469278,2840.063812671724,2840.063812671724,0.0,54.72184610157464
29,ARMM,EQ,1,1536313038,helped,a,Lanao del Sur,1.1674598260131217,1,1.1674598260131217,287.8676682696048,0,1.0,14568.435,22302.6775,4968.524777142376,568.0680688287775,5536.592845971153,0.016273804181845198,0.01426240045671128,3.5408683162971045e-06,1583.9872498596017,181.10244778975118,1765.0896976493527,1583.9872498596017,181.10244778975118,1765.0896976493527,0.0,3,15573.959716184301,5.63268004315001,9942.185514319195,0.0,0,0.0,0.016570039563229826,0.0,-1.0,2.90944123314066,2.90944123314066,False,4968.524777142376,10175.920123124612,9114.499418607727,0.0,1583.9862874305406,10.104703014402054,1594.0909904449427,1594.0909904449427,0.0,30.714662628996965
30,ARMM,EQ,1,1536322016,helped,a,Lanao del Sur,2.1304116830333406,1,2.1304116830333406,0.0,1,1.0,19211.766000000003,22302.6775,8261.863513496812,944.6065102926593,9206.47002378947,0.021893284111811774,0.01854862252637849,3.5408683162971045e-06,2633.9162288843454,301.1444589111346,2935.06068779548,3336.6618249045673,301.1444589111346,3637.806283815702,0.3015961533587551,2,15573.959716184301,2.9161917645172135,10608.54072577232,0.0,0,0.0,0.014429336168095521,0.025178020593588063,-1.0,2.90944123314066,2.90944123314066,False,4465.779018183149,8587.845236987268,12019.522087027823,0.0,1432.006206233134,16.80250796644408,1448.8087141995782,2803.52002306356,0.0,53.86107918079169
31,ARMM,EQ,1,1536382012,helped,a,Lanao del Sur,1.2962424552953387,1,1.2962424552953387,0.0,1,1.0,16270.782000000007,22302.6775,17552.372262886274,2006.8214735715474,19559.193736457823,0.018541806778583143,0.011435956699566048,3.5408683162971045e-06,5595.768809677207,639.7829786317172,6235.551788308924,5595.768809677207,639.7829786317172,6235.551788308924,0.0,3,15573.959716184301,5.63268004315001,35122.868116036036,0.0,0,0.0,0.01567926796696876,0.03084094275087524,-1.0,2.90944123314066,2.90944123314066,False,17552.372262886274,0.0,10179.540055117546,0.0,5595.768809677207,35.697016090297645,5631.465825767505,5631.465825767505,5631.465825767505,0.0
32,ARMM,EQ,1,1536382025,helped,a,Lanao del Sur,1.2962424552953387,1,1.2962424552953387,0.0,1,1.0,15593.180000000002,22302.6775,19734.204019837493,2256.2776015519394,21990.48162138943,0.01776962721420931,0.009780479973495243,3.5408683162971045e-06,6291.34578985135,719.3106230679676,7010.6564129193175,6291.34578985135,719.3106230679676,7010.6564129193175,0.0,3,15573.959716184301,5.63268004315001,39488.78446643228,0.0,0,0.0,0.016016316765809096,0.13590335168325057,-1.0,2.90944123314066,2.90944123314066,False,19734.204019837493,-1.0658141036401503e-14,9755.608624698185,0.0,6291.345789851352,40.13430138528277,6331.4800912366345,6331.4800912366345,6331.4800912366345,0.0
33,ARMM,EQ,1,1536382038,helped,a,Lanao del Sur,1.2962424552953387,1,1.2962424552953387,0.0,0,1.0,16000.623000000001,22302.6775,16712.45280792372,1910.7906708376388,18623.24347876136,0.018233939831715108,0.011468122293381207,3.5408683162971045e-06,5327.999016607215,609.1679618887721,5937.166978495987,5327.999016607215,609.1679618887721,5937.166978495987,0.0,3,15573.959716184301,5.63268004315001,33442.16195262359,0.0,0,0.0,0.01581108048186516,0.007997086681926106,-1.0,2.90944123314066,2.90944123314066,False,16712.45280792372,-1.4210854715202004e-14,10010.519859968683,0.0,5327.999016607215,33.98883568885133,5361.987852296066,5361.987852296066,5361.987852296066,0.0
34,ARMM,EQ,1,1536401017,helped,a,Lanao del Sur,1.3004104311761637,1,1.3004104311761637,799.632471066311,0,1.0,13540.620999999997,22302.6775,14631.670448209241,1672.8878586842436,16304.558306893485,0.014519335792934395,0.008595890614318242,3.5408683162971045e-06,4664.639833235308,533.323562280331,5197.96339551564,4664.639833235308,533.323562280331,5197.96339551564,0.0,3,15573.959716184301,5.63268004315001,29278.464682945207,0.0,0,0.0,0.017187420582844906,0.0,-1.0,2.90944123314066,2.90944123314066,False,14631.670448209241,233.276851533011,8471.459998208602,0.0,4664.637159821053,29.757058908900493,4694.3942187299535,4694.3942187299535,0.0,90.45075565953667
35,ARMM,EQ,1,1536405018,helped,a,Lanao del Sur,1.8334521585592787,1,1.8334521585592787,299.862169480626,0,1.0,11936.803999999998,22302.6775,2776.840941647619,317.48551973080856,3094.326461378427,0.013261189715104147,0.012137058273131355,3.5408683162971045e-06,885.2694288046448,101.21569564646869,986.4851244511135,885.2694288046448,101.21569564646869,986.4851244511135,0.0,3,15573.959716184301,5.63268004315001,5556.555073360141,0.0,0,0.0,0.01830568413026645,0.0,-1.0,2.90944123314066,2.90944123314066,False,2776.840941647619,10638.71677067511,7468.063638167045,0.0,885.2684262743228,5.647381122595473,890.9158073969182,890.9158073969182,0.0,17.166007849651603
36,ARMM,EQ,1,1536932011,helped,a,Lanao del Sur,0.6772972451333306,1,0.6772972451333306,5597.426846692262,0,1.0,21340.802999999967,22302.6775,8904.215624864786,1018.0487773196065,9922.264402184393,0.01794078727606242,0.0143360613781121,3.5408683162971045e-06,2838.7205561534597,324.55815712732084,3163.2787132807807,5442.2851266883445,324.55815712732084,5766.843283815665,0.3007638386419653,2,15573.959716184301,1.7887721051914747,10315.568401100263,0.0,0,0.0,0.013690667317993583,0.023377645758607707,-1.0,2.90944123314066,2.90944123314066,False,3712.5261570828143,9132.834731284616,13351.512432119282,0.0,1190.4485549726269,18.1088871448087,1208.5574421174356,2331.640577449376,0.0,44.7957149419543
37,ARMM,EQ,1,1536932025,helped,a,Lanao del Sur,0.6772972451333306,0,0.6772972451333306,0.0,0,1.0,217936.58000000002,22302.6775,84703.07498528095,9684.386088222756,94387.46107350371,0.24835548508640987,0.2140651072001907,3.5408683162971045e-06,27003.690326725373,3087.4223040457327,30091.112630771106,192546.4801959543,3087.4223040457327,195633.90250000003,1.9543893760409015,1,15573.959716184301,1.1379876233935013,222628.959761171,5843.039496960806,0,0.0,0.004284152581442262,0.0,-1.0,0.0,0.0,False,287.35723073439124,332907.995951347,428162.0134434265,0.0,95.12621665860792,172.26429484068274,231.06188085593897,814.2214084922606,0.0,15.39656156649159
38,ARMM,EQ,1,1536932039,helped,a,Lanao del Sur,1.3545944902666611,1,1.3545944902666611,1279.4118506725172,0,1.0,18579.624999999996,22302.6775,12594.132342641093,1439.9293068581517,14034.061649499245,0.019714922702740008,0.014616374397035562,3.5408683162971045e-06,4015.065964227289,459.0554132955704,4474.12137752286,4015.065964227289,459.0554132955704,4474.12137752286,0.0,3,15573.959716184301,5.63268004315001,25201.294193803846,0.0,0,0.0,0.014672750190353188,0.0,-1.0,2.90944123314066,2.90944123314066,False,12594.132342641093,5346.723204883264,11624.030255006654,0.0,4015.061686764824,25.613229832710388,4040.6749165975343,4040.6749165975343,0.0,77.85500802692744
39,ARMM,EQ,1,1538132011,helped,a,Maguindanao,0.43439653552146545,0,0.43439653552146545,47.97794665225337,0,0.0,28168.066000000006,22302.6775,33461.18964965496,3825.7298167134168,37286.919466368374,0.032045001849445094,0.018498661856057703,3.5408683162971045e-06,10667.565703013612,1219.6584747625884,11887.2241777762,11374.447809053117,1219.6584747625884,12594.106283815705,0.36987139130695057,2,15573.959716184301,4.426309034591167,55745.406426654845,5843.039496960806,0,0.0,0.011916575827596705,0.14545511582577447,-1.0,0.7899807321772634,0.6743737957610787,True,14743.83991960664,0.695044968961497,30263.911988638887,0.0,4700.397102324007,68.05146378133043,4732.119935461986,10185.444519733852,10185.444519733852,0.0
