,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
1424417,NCR,PF,500,1374311558005,not_helped,na,892.9257425055553,326234.1178425034,26150.027063823807,326234.1178425035,22302.6775,0.9050000000000006,0,0,0.0,0.0017500708585987334,0.0,0.9050000000000006,159.86172634034872,0.0,159.86172634034872,0,15573.959716184301,0,0.003501590107649943,0.00020930843871116368,-1,0.0,0.0,0.0,-131.21,47.95,0.0,10.0,0.0,45.76,45.76,0.0,45.76,45.76,0.0,159.86
1424441,NCR,PF,500,1374362138010,not_helped,na,1108.1335610328006,353448.88253671024,21791.691193694205,353448.88253671036,22302.6775,1.3350000000000009,0,0,0.0,0.0017500708585987334,0.0,1.3350000000000009,133.21811735021316,0.0,133.21811735021316,0,15573.959716184301,0,0.003364082898150355,0.00016098412004965446,-1,0.0,0.0,0.0,-131.21,66.8,0.0,10.0,0.0,38.14,38.14,0.0,38.14,38.14,0.0,133.22
1424442,NCR,PF,500,1374383108008,not_helped,na,1523.6837998305753,507987.153614903,18159.740895945026,507987.1536149031,22302.6775,1.0350000000000006,0,0,0.0,0.0017500708585987334,0.0,1.0350000000000006,111.01508699909935,0.0,111.01508699909935,0,15573.959716184301,0,0.0028061031471480562,9.333488644717476e-05,-1,0.0,0.0,0.0,-131.21,161.23,0.0,10.0,0.0,31.78,31.78,0.0,31.78,31.78,0.0,111.02
1424461,NCR,PF,500,1374412526153,not_helped,na,1437.3170778168426,337738.505590749,22978.029476085387,337738.5055907491,22302.6775,0.7550000000000004,0,0,0.0,0.0017500708585987334,0.0,0.7550000000000004,140.47050318460728,0.0,140.47050318460728,0,15573.959716184301,0,0.0034414360754677583,0.000177648312200417,-1,0.0,0.0,0.0,-131.21,56.71,0.0,10.0,0.0,40.21,40.21,0.0,40.21,40.21,0.0,140.47
1424462,NCR,PF,500,1374412527181,not_helped,na,2299.7073091659004,259396.020225276,7462.836644994236,259396.020225276,22302.6775,0.7150000000000004,0,0,0.0,0.0017500708585987334,0.0,0.7150000000000004,45.62220706514038,0.0,45.62220706514038,0,15573.959716184301,0,0.003926886431578262,7.5113476944014e-05,-1,0.0,0.0,0.0,-131.21,19.2,0.0,10.0,0.0,13.06,13.06,0.0,13.06,13.06,0.0,45.62
1424465,NCR,PF,500,1374413425111,not_helped,na,1293.585347023587,442484.98517447565,20920.02231450357,442484.9851744757,22302.6775,1.3350000000000009,0,0,0.0,0.0017500708585987334,0.0,1.3350000000000009,127.88938512808308,0.0,127.88938512808308,0,15573.959716184301,0,0.003006635122728541,0.00012344268492060442,-1,0.0,0.0,0.0,-131.21,120.48,0.0,10.0,0.0,36.61,36.61,0.0,36.61,36.61,0.0,127.89
1424466,NCR,PF,500,1374413428194,not_helped,na,1724.780385992879,534613.917983976,49031.304480160674,534613.9179839761,22302.6775,1.2150000000000007,0,0,0.0,0.0017500708585987334,0.0,1.2150000000000007,299.7407597241549,0.0,299.7407597241549,0,15573.959716184301,0,0.002735330860106291,0.000239492642262197,-1,0.0,0.0,0.0,-131.21,158.7,0.0,10.0,0.0,85.81,85.81,0.0,85.81,85.81,0.0,299.74
1424472,NCR,PF,500,1374414019153,not_helped,na,817.6435409035975,494834.79531834024,19612.520787691567,494834.7953183402,22302.6775,0.9050000000000006,0,0,0.0,0.0017500708585987334,0.0,0.9050000000000006,119.89629774967771,0.0,119.89629774967771,0,15573.959716184301,0,0.002843150703937299,0.00010348171249063567,-1,0.0,0.0,0.0,-131.21,152.51,0.0,10.0,0.0,34.32,34.32,0.0,34.32,34.32,0.0,119.9
1424489,NCR,PF,500,1374428848001,not_helped,na,981.2837324760078,282829.4317825872,23404.274265830067,282829.4317825873,22302.6775,1.1150000000000009,0,0,0.0,0.0017500708585987334,0.0,1.1150000000000009,143.0762453418087,0.0,143.0762453418087,0,15573.959716184301,0,0.0037606913845080804,0.00021608244392034524,-1,0.0,0.0,0.0,-131.21,23.67,0.0,10.0,0.0,40.96,40.96,0.0,40.96,40.96,0.0,143.08
1424507,NCR,PF,500,1374450418004,not_helped,na,368.7241460780951,346013.8746382119,13075.012975795642,346013.874638212,22302.6775,0.9650000000000006,0,0,0.0,0.0017500708585987334,0.0,0.9650000000000006,79.93085977049506,0.0,79.93085977049506,0,15573.959716184301,0,0.003400033834407502,9.865858738443683e-05,-1,0.0,0.0,0.0,-131.21,67.56,0.0,10.0,0.0,22.88,22.88,0.0,22.88,22.88,0.0,79.93
1424525,NCR,PF,500,1374481214338,not_helped,na,1021.6856848781508,562113.3534135697,113098.86679769127,562113.3534135699,22302.6775,1.0350000000000006,0,0,0.0,0.0017500708585987334,0.0,1.0350000000000006,691.4019648732358,0.0,691.4019648732358,0,15573.959716184301,0,0.002667583635029616,0.0005255762817649947,-1,0.0,0.0,0.0,-131.21,136.86,0.0,10.0,0.0,197.93,197.93,0.0,197.93,197.93,0.0,691.4
1424535,NCR,PF,500,1374497135158,not_helped,na,533.1681164896763,319789.790627268,32687.53588219996,319789.79062726814,22302.6775,0.7950000000000005,0,0,0.0,0.0017500708585987334,0.0,0.7950000000000005,199.82717047239944,0.0,199.82717047239944,0,15573.959716184301,0,0.0035366957320652577,0.0002669262441992328,-1,0.0,0.0,0.0,-131.21,40.2,0.0,10.0,0.0,57.21,57.21,0.0,57.21,57.21,0.0,199.83
1424539,NCR,PF,500,1374512111373,not_helped,na,2309.9739216338194,369569.6098922847,64761.63056974304,369569.6098922849,22302.6775,0.6750000000000004,0,0,0.0,0.0017500708585987334,0.0,0.6750000000000004,395.90421983988426,0.0,395.90421983988426,0,15573.959716184301,0,0.003289893732212507,0.00045770807709079965,-1,0.0,0.0,0.0,-131.21,50.77,0.0,10.0,0.0,113.34,113.34,0.0,113.34,113.34,0.0,395.9
1424556,NCR,PF,500,1375115415153,not_helped,na,1179.2198327515346,266038.74969652115,5735.209334191266,266038.74969652126,22302.6775,0.7950000000000005,0,0,0.0,0.0017500708585987334,0.0,0.7950000000000005,35.06078455863105,0.0,35.06078455863105,0,15573.959716184301,0,0.003877551249725433,5.6282506221727765e-05,-1,0.0,0.0,0.0,-131.21,24.2,0.0,10.0,0.0,10.04,10.04,0.0,10.04,10.04,0.0,35.06
1424567,NCR,PF,500,1375117148002,not_helped,na,368.9420349747769,337182.7946632045,7308.93229044392,337182.7946632045,22302.6775,0.4250000000000002,0,0,0.0,0.0017500708585987334,0.0,0.4250000000000002,44.681350837739096,0.0,44.681350837739096,0,15573.959716184301,0,0.003444270823174293,5.65921677155788e-05,-1,0.0,0.0,0.0,-131.21,65.73,0.0,10.0,0.0,12.79,12.79,0.0,12.79,12.79,0.0,44.68
1424570,NCR,PF,500,1375117243367,not_helped,na,1411.0453806784574,261599.2642285623,933.9295274951708,261599.26422856242,22302.6775,0.7150000000000004,0,0,0.0,0.0017500708585987334,0.0,0.7150000000000004,5.7093473051179595,0.0,5.7093473051179595,0,15573.959716184301,0,0.003910314934073339,9.320005023099069e-06,-1,0.0,0.0,0.0,-131.21,24.41,0.0,10.0,0.0,1.63,1.63,0.0,1.63,1.63,0.0,5.71
1424576,NCR,PF,500,1375117821485,not_helped,na,509.93757490061574,555476.7149378465,59144.825757751365,555476.7149378468,22302.6775,0.8450000000000005,0,0,0.0,0.0017500708585987334,0.0,0.8450000000000005,361.5672720589029,0.0,361.5672720589029,0,15573.959716184301,0,0.0026834719896859874,0.00027805407053204035,-1,0.0,0.0,0.0,-131.21,165.11,0.0,10.0,0.0,103.51,103.51,0.0,103.51,103.51,0.0,361.57
1424593,NCR,PF,500,1375119126659,not_helped,na,1461.0104051132714,259213.2372591225,10936.522615635207,259213.23725912254,22302.6775,0.7550000000000004,0,0,0.0,0.0017500708585987334,0.0,0.7550000000000004,66.85772757437671,0.0,66.85772757437671,0,15573.959716184301,0,0.003928270700123416,0.00011015954849940807,-1,0.0,0.0,0.0,-131.21,17.02,0.0,10.0,0.0,19.14,19.14,0.0,19.14,19.14,0.0,66.86
1424670,NCR,PF,500,1375411258002,not_helped,na,1137.3787366897623,412211.0491814325,16343.7669422842,412211.04918143264,22302.6775,0.7150000000000004,0,0,0.0,0.0017500708585987334,0.0,0.7150000000000004,99.91357913018635,0.0,99.91357913018635,0,15573.959716184301,0,0.0031150870064932824,0.0001035194157555349,-1,0.0,0.0,0.0,-131.21,105.13,0.0,10.0,0.0,28.6,28.6,0.0,28.6,28.6,0.0,99.91
1424709,NCR,PF,500,1376113218001,not_helped,na,1843.6206536852383,733809.8554388257,142554.2574035826,733809.8554388257,22302.6775,0.8450000000000005,0,0,0.0,0.0017500708585987334,0.0,0.8450000000000005,871.4702141639319,0.0,871.4702141639319,0,15573.959716184301,0,0.0023347383958166766,0.000507445277182241,-1,0.0,0.0,0.0,-131.21,221.78,0.0,10.0,0.0,249.48,249.48,0.0,249.48,249.48,0.0,871.47
1424717,NCR,PF,500,1376116718001,not_helped,na,1226.4653497080146,270957.13566412096,27095.7862053757,270957.1356641211,22302.6775,0.8450000000000005,0,0,0.0,0.0017500708585987334,0.0,0.8450000000000005,165.64339106679984,0.0,165.64339106679984,0,15573.959716184301,0,0.0038421976260770386,0.0002611379905175881,-1,0.0,0.0,0.0,-131.21,14.38,0.0,10.0,0.0,47.42,47.42,0.0,47.42,47.42,0.0,165.64
1424721,NCR,PF,500,1376117228002,not_helped,na,1343.3586850707338,305186.440125353,51562.043420747665,305186.44012535305,22302.6775,1.1150000000000009,0,0,0.0,0.0017500708585987334,0.0,1.1150000000000009,315.21180665544716,0.0,315.21180665544716,0,15573.959716184301,0,0.003620323496702791,0.0004412905235542596,-1,0.0,0.0,0.0,-131.21,20.21,0.0,10.0,0.0,90.24,90.24,0.0,90.24,90.24,0.0,315.21
1424737,NCR,PF,500,1376210528001,not_helped,na,2623.3458810607544,237629.4928181113,1225.0282227704754,237629.49281811138,22302.6775,0.6150000000000003,0,0,0.0,0.0017500708585987334,0.0,0.6150000000000003,7.488907221004663,0.0,7.488907221004663,0,15573.959716184301,0,0.004102795071293301,1.3458226425303304e-05,-1,0.0,0.0,0.0,-131.21,9.93,0.0,10.0,0.0,2.14,2.14,0.0,2.14,2.14,0.0,7.49
1424750,NCR,PF,500,1376218328003,not_helped,na,407.51422229704406,341305.79711564875,67779.78100513708,341305.7971156488,22302.6775,1.1150000000000009,0,0,0.0,0.0017500708585987334,0.0,1.1150000000000009,414.3549364597704,0.0,414.3549364597704,0,15573.959716184301,0,0.003423404074496783,0.0005187455160595715,-1,0.0,0.0,0.0,-131.21,32.09,0.0,10.0,0.0,118.62,118.62,0.0,118.62,118.62,0.0,414.35
2457797,XII - SOCCSKSARGEN,EQ,30,12636244128002,not_helped,na,2303.2443457657673,1334611.2733333968,315760.36263792537,1334611.273333397,22302.6775,0.6150000000000003,0,0,0.0,5.6144937890044324e-05,0.0,0.6150000000000003,33.67329245642435,0.0,33.67329245642435,0,15573.959716184301,0,0.0017312213573858583,1.365048515188483e-05,-1,0.0,0.0,0.0,-19.75,8.53,0.0,10.0,0.0,17.73,17.73,0.0,17.73,17.73,0.0,33.67
2458829,XII - SOCCSKSARGEN,EQ,50,128075211183,helped,a,14.15976587968191,352024.4075782565,0.0,352024.40757825656,22302.6775,1.1150000000000009,82522,7528,90050.0,0.00012276405729884314,2371.7558775811294,1.1150000000000009,118011.23809375007,2371.7558775811294,120382.9939713312,1,15573.959716184301,0,0.0033708824463347907,0.1457522642793957,-1,0.0,0.0,13872.749999999993,-19.75,0.34,0.0,10.0,218021.64196128005,4851.03,4370.72,480.31,20319.15,20319.15,0.0,120383.0
2459326,XII - SOCCSKSARGEN,EQ,50,1263338181157,helped,a,16.547490140397773,380401.77640964364,0.0,380401.7764096437,22302.6775,0.9650000000000006,109097,9953,119050.0,0.00012276405729884314,3135.7712871366875,0.9650000000000006,139650.47680877644,3135.7712871366875,142786.24809591312,1,15573.959716184301,0,0.003242714604146575,0.17851421579037952,-1,0.0,0.0,23312.299999999967,-19.75,1.53,0.0,10.0,419113.27000726666,7979.75,7344.72,635.03,30476.12,30476.12,0.0,142786.25
2459700,XII - SOCCSKSARGEN,EQ,50,12631216311292,helped,a,43.27777584044703,930157.4128025981,0.0,930157.4128025984,22302.6775,0.6450000000000004,461593,42111,503704.0,0.00012276405729884314,13267.403262595502,0.6450000000000004,443156.0066259707,13267.403262595502,456423.40988856624,1,15573.959716184301,0,0.002073727896176924,0.3145425753913949,-1,0.0,0.0,164544.4199999998,-19.75,28.13,0.0,10.0,7490189.344914009,54527.83,51841.02,2686.81,160658.98,160658.98,0.0,456423.41
2459863,XII - SOCCSKSARGEN,EQ,50,12636244128002,helped,a,84.5719749748121,1334611.2733333968,315760.36263792537,1334611.273333397,22302.6775,1.0350000000000006,279954,25540,305494.0,0.00012276405729884314,8046.57878764905,1.0350000000000006,378027.9585098331,8046.57878764905,386074.53729748214,1,15573.959716184301,0,0.0017312213573858583,0.12515733176465907,-1,0.0,0.0,53486.16000000008,-19.75,37.51,0.0,10.0,4960850.4923554445,18519.53,16890.0,1629.53,73877.71,73877.71,0.0,386074.54
2461052,XII - SOCCSKSARGEN,EQ,50,12636244128002,not_helped,na,2256.793725025188,1334611.2733333968,315760.36263792537,1334611.273333397,22302.6775,1.0350000000000006,0,0,0.0,0.00012276405729884314,0.0,1.0350000000000006,73.84893592913433,0.0,73.84893592913433,0,15573.959716184301,0,0.0017312213573858583,2.9883487064286735e-05,-1,0.0,0.0,0.0,-19.75,43.48,0.0,10.0,0.0,38.76,38.76,0.0,38.76,38.76,0.0,73.85
2461241,XII - SOCCSKSARGEN,EQ,100,12471092110,helped,a,201.24194732768032,166379.92499949908,3182.8644742448078,166379.92499949908,22302.6775,0.7550000000000004,65274,6036,71310.0,0.0003066959174341378,1901.6894895164316,0.7550000000000004,69848.81008380486,1901.6894895164316,71750.49957332129,1,15573.959716184301,0,0.004903199155781713,0.2441135291328944,-1,0.0,0.0,19514.85999999999,-19.75,2.24,0.0,10.0,4173199.484930747,6534.41,6149.29,385.12,21268.13,21268.13,0.0,71750.5
2461406,XII - SOCCSKSARGEN,EQ,100,12633112716,helped,a,54.64279879728507,139280.84539412474,0.0,139280.84539412477,22302.6775,1.1150000000000009,33869,3132,37001.0,0.0003066959174341378,986.7613454548482,1.1150000000000009,48434.631043809175,986.7613454548482,49421.39238926402,1,15573.959716184301,0,0.005359006682381867,0.15242461856561879,-1,0.0,0.0,5693.699999999998,-19.75,0.19,0.0,10.0,345777.92437584815,1993.68,1793.85,199.83,8342.16,8342.16,0.0,49421.4
2461414,XII - SOCCSKSARGEN,EQ,100,12633299252,helped,a,42.28709652313338,207112.4928064808,0.0,207112.49280648082,22302.6775,0.7150000000000004,92284,8534,100818.0,0.0003066959174341378,2688.704125833868,0.7150000000000004,95057.86332182481,2688.704125833868,97746.56744765869,1,15573.959716184301,0,0.004394675855794685,0.2832910090793391,-1,0.0,0.0,29412.569999999978,-19.75,7.65,0.0,10.0,1316854.465496042,9811.16,9266.66,544.5,30841.15,30841.15,0.0,97746.56
2461479,XII - SOCCSKSARGEN,EQ,100,12654123598,helped,a,140.21792312352616,172139.92069843554,4152.7750698001655,172139.92069843563,22302.6775,0.5850000000000003,92057,8513,100570.0,0.0003066959174341378,2682.0879099160675,0.5850000000000003,82859.04479286137,2682.0879099160675,85541.13270277744,1,15573.959716184301,0,0.004820467913212213,0.334927430421069,-1,0.0,0.0,36120.43000000003,-19.75,1.55,0.0,10.0,5306465.677467554,11924.46,11381.3,543.16,33054.91,33054.91,0.0,85541.14
2461608,XII - SOCCSKSARGEN,EQ,100,124710922175,helped,a,100.62097366384016,150911.35100950606,4272.763999073016,150911.35100950612,22302.6775,1.0350000000000006,37747,3490,41237.0,0.0003066959174341378,1099.5520739583078,1.0350000000000006,50963.119964910504,1099.5520739583078,52062.67203886881,1,15573.959716184301,0,0.005148361596957954,0.15432189583723477,-1,0.0,0.0,7211.699999999994,-19.75,1.14,0.0,10.0,796763.9805342631,2496.08,2273.41,222.67,9960.19,9960.19,0.0,52062.67
2461702,XII - SOCCSKSARGEN,EQ,100,124743821444,helped,a,96.42033307055003,184839.79406903905,0.0,184839.79406903908,22302.6775,0.8450000000000005,62399,5770,68169.0,0.0003066959174341378,1817.884087890956,0.8450000000000005,72386.45295499271,1817.884087890956,74204.33704288366,1,15573.959716184301,0,0.00465192021630609,0.2095451138847875,-1,0.0,0.0,16154.51,-19.75,5.78,0.0,10.0,1670290.0495396988,5457.75,5089.61,368.14,19108.31,19108.31,0.0,74204.34
2461767,XII - SOCCSKSARGEN,EQ,100,126312163239,helped,a,105.94940995172696,163467.0363125724,10525.345527118528,163467.03631257245,22302.6775,0.8450000000000005,51539,4766,56305.0,0.0003066959174341378,1501.5659554399128,0.8450000000000005,59794.34407203454,1501.5659554399128,61295.91002747445,1,15573.959716184301,0,0.004946692351598077,0.19224157854884735,-1,0.0,0.0,13342.959999999997,-19.75,1.38,0.0,10.0,1515938.3547055577,4511.12,4207.03,304.09,15785.92,15785.92,0.0,61295.92
2461769,XII - SOCCSKSARGEN,EQ,100,126312242146,helped,a,154.55844076745547,217490.13710746786,0.0,217490.1371074679,22302.6775,0.9050000000000006,71091,6574,77665.0,0.0003066959174341378,2071.1906401724686,0.9050000000000006,86735.13622916052,2071.1906401724686,88806.32686933299,1,15573.959716184301,0,0.00428854737604408,0.20605541784907355,-1,0.0,0.0,16720.87000000002,-19.75,10.41,0.0,10.0,2790117.7794149234,5687.48,5268.04,419.44,20819.87,20819.87,0.0,88806.33
2461797,XII - SOCCSKSARGEN,EQ,100,126317121343,helped,a,160.54442921901278,145837.34478188542,0.0,145837.34478188545,22302.6775,1.0350000000000006,40003,3699,43702.0,0.0003066959174341378,1165.3991752354673,1.0350000000000006,54006.36620760868,1165.3991752354673,55171.76538284415,1,15573.959716184301,0,0.005237157336717258,0.172803242846959,-1,0.0,0.0,7642.709999999987,-19.75,0.89,0.0,10.0,1347257.2693855627,2643.91,2407.9,236.01,10554.11,10554.11,0.0,55171.77
2461860,XII - SOCCSKSARGEN,EQ,100,126333210446,helped,a,33.02285770712389,200801.4800428617,0.0,200801.48004286175,22302.6775,1.0350000000000006,53876,4982,58858.0,0.0003066959174341378,1569.6184620230058,1.0350000000000006,72735.71946606817,1569.6184620230058,74305.33792809118,1,15573.959716184301,0,0.0044632019782733815,0.16814000365682083,-1,0.0,0.0,10293.199999999999,-19.75,8.73,0.0,10.0,373228.190678739,3560.82,3242.95,317.87,14214.28,14214.28,0.0,74305.34
2461888,XII - SOCCSKSARGEN,EQ,100,126361742239,helped,a,96.88542123687938,162883.23181415634,0.0,162883.23181415634,22302.6775,1.1150000000000009,39769,3677,43446.0,0.0003066959174341378,1158.4679014168191,1.1150000000000009,56871.97265881034,1158.4679014168191,58030.44056022716,1,15573.959716184301,0,0.004955549365746003,0.15317717397979322,-1,0.0,0.0,6685.529999999995,-19.75,3.57,0.0,10.0,719874.9582964866,2340.93,2106.33,234.6,9795.3,9795.3,0.0,58030.45
2461892,XII - SOCCSKSARGEN,EQ,100,126361747132,helped,a,193.77084247375876,149253.26008980328,0.0,149253.26008980328,22302.6775,0.9650000000000006,41386,3827,45213.0,0.0003066959174341378,1205.726586543967,0.9650000000000006,52976.47628448098,1205.726586543967,54182.20287102495,1,15573.959716184301,0,0.005176879814960175,0.17128134180565904,-1,0.0,0.0,8843.530000000013,-19.75,1.35,0.0,10.0,1863793.5437991335,3030.39,2786.22,244.17,11564.4,11564.4,0.0,54182.21
2462084,XII - SOCCSKSARGEN,EQ,100,128075211183,helped,a,34.6648784710605,352024.4075782565,0.0,352024.40757825656,22302.6775,0.6750000000000005,159607,14760,174367.0,0.0003066959174341378,4650.254616511354,0.6750000000000005,158020.17138059138,4650.254616511354,162670.42599710272,1,15573.959716184301,0,0.0033708824463347907,0.28319955217778897,-1,0.0,0.0,54230.02000000008,-19.75,26.68,0.0,10.0,1983493.241880254,18027.33,17085.6,941.73,54632.59,54632.59,0.0,162670.43
2462298,XII - SOCCSKSARGEN,EQ,100,1247819210200,helped,a,149.15018033511663,180795.7377177012,10782.632134351428,180795.73771770127,22302.6775,0.7950000000000005,65956,6099,72055.0,0.0003066959174341378,1921.538137269834,0.7950000000000005,73221.24842682848,1921.538137269834,75142.78656409831,1,15573.959716184301,0,0.0047036597856237455,0.22643792730595436,-1,0.0,0.0,18496.83999999999,-19.75,3.27,0.0,10.0,2943025.839877616,6220.02,5830.88,389.14,20925.01,20925.01,0.0,75142.79
2462308,XII - SOCCSKSARGEN,EQ,100,1247819219391,helped,a,66.28896815354751,212863.01954375216,0.0,212863.01954375222,22302.6775,0.7950000000000005,81121,7501,88622.0,0.0003066959174341378,2363.249314258243,0.7950000000000005,90049.00697466246,2363.249314258243,92412.2562889207,1,15573.959716184301,0,0.00433490801561198,0.2396929974431189,-1,0.0,0.0,22749.74999999999,-19.75,9.15,0.0,10.0,1608753.4024773503,7646.08,7167.49,478.59,25732.13,25732.13,0.0,92412.26
2462349,XII - SOCCSKSARGEN,EQ,100,1263122423197,helped,a,103.03896345924396,199958.4133289359,0.0,199958.41332893592,22302.6775,0.9650000000000007,57236,5293,62529.0,0.0003066959174341378,1667.6014691866258,0.9650000000000007,73265.3940129163,1667.6014691866258,74932.99548210292,1,15573.959716184301,0,0.0044726009806388784,0.17815051725823472,-1,0.0,0.0,12230.439999999984,-19.75,8.42,0.0,10.0,1370659.1214560773,4191.01,3853.3,337.71,15993.38,15993.38,0.0,74932.99
2462352,XII - SOCCSKSARGEN,EQ,100,1263122426425,helped,a,51.51948172962198,298219.8835683819,0.0,298219.88356838195,22302.6775,0.6150000000000003,156460,14469,170929.0,0.0003066959174341378,4558.572767364687,0.6150000000000003,145516.8591666238,4558.572767364687,150075.43193398847,1,15573.959716184301,0,0.003662365611926462,0.3333303840207812,-1,0.0,0.0,58514.51000000009,-19.75,18.44,0.0,10.0,3165597.1213985775,19358.63,18435.46,923.17,55345.05,55345.05,0.0,150075.43
2462495,XII - SOCCSKSARGEN,EQ,100,1263311718004,helped,a,178.83097611345966,230867.50216999254,27015.054970023433,230867.50216999263,22302.6775,0.6450000000000004,103338,9556,112894.0,0.0003066959174341378,3010.6933005001692,0.6450000000000004,99226.17115393962,3010.6933005001692,102236.86445443978,1,15573.959716184301,0,0.0041624458196060235,0.27319193111958606,-1,0.0,0.0,36836.96999999999,-19.75,6.55,0.0,10.0,6933666.490562006,12223.76,11614.06,609.7,35983.61,35983.61,0.0,102236.86
2462499,XII - SOCCSKSARGEN,EQ,100,1263312168189,helped,a,85.94000564589598,213911.86208651372,0.0,213911.86208651378,22302.6775,1.0350000000000006,54965,5083,60048.0,0.0003066959174341378,1601.4393100086186,1.0350000000000006,74205.93252009126,1601.4393100086186,75807.37183009987,1,15573.959716184301,0,0.004324267598528099,0.1594484921993567,-1,0.0,0.0,10501.260000000004,-19.75,10.72,0.0,10.0,990942.4436706649,3632.81,3308.5,324.31,14501.61,14501.61,0.0,75807.38
2462500,XII - SOCCSKSARGEN,EQ,100,1263312169216,helped,a,107.42500263595952,211399.04976953517,0.0,211399.0497695352,22302.6775,0.6150000000000003,111233,10286,121519.0,0.0003066959174341378,3240.685568118956,0.6150000000000003,103453.13048498699,3240.685568118956,106693.81605310595,1,15573.959716184301,0,0.00434989205916798,0.334718075982762,-1,0.0,0.0,41600.040000000045,-19.75,7.3,0.0,10.0,4692655.234651229,13762.7,13106.42,656.28,39346.72,39346.72,0.0,106693.83
2462517,XII - SOCCSKSARGEN,EQ,100,1263323139227,helped,a,40.40857451367003,211901.51937704172,0.0,211901.5193770417,22302.6775,0.8450000000000005,74327,6873,81200.0,0.0003066959174341378,2165.392952525917,0.8450000000000005,86223.62359630351,2165.392952525917,88389.01654882943,1,15573.959716184301,0,0.004344731676648646,0.22011190306337844,-1,0.0,0.0,19242.589999999997,-19.75,9.37,0.0,10.0,833809.0167462981,6501.05,6062.53,438.52,22761.04,22761.04,0.0,88389.02
2462532,XII - SOCCSKSARGEN,EQ,100,1263329158004,helped,a,36.246082734114324,153338.4988685821,0.0,153338.4988685821,22302.6775,0.9650000000000006,43691,4040,47731.0,0.0003066959174341378,1272.833919424517,0.9650000000000006,55927.00974593482,1272.833919424517,57199.84366535934,1,15573.959716184301,0,0.005107453154638008,0.17713963650570744,-1,0.0,0.0,9336.079999999993,-19.75,1.86,0.0,10.0,368051.0611071756,3199.17,2941.41,257.76,12208.49,12208.49,0.0,57199.84
2462536,XII - SOCCSKSARGEN,EQ,100,1263329958007,helped,a,42.28709652313338,152760.65941283904,0.0,152760.65941283904,22302.6775,0.7550000000000004,63057,5831,68888.0,0.0003066959174341378,1837.102619842663,0.7550000000000004,67474.64105375046,1837.102619842663,69311.74367359313,1,15573.959716184301,0,0.005117103879861816,0.2611748045299174,-1,0.0,0.0,18852.02999999996,-19.75,0.73,0.0,10.0,847132.3167830019,6311.52,5939.48,372.04,20544.8,20544.8,0.0,69311.75
2462541,XII - SOCCSKSARGEN,EQ,100,1263330120469,helped,a,75.3411313639777,190963.09696718806,17542.242439043905,190963.09696718806,22302.6775,0.6750000000000004,79425,7345,86770.0,0.0003066959174341378,2314.100281726009,0.6750000000000004,78645.54864184202,2314.100281726009,80959.64892356803,1,15573.959716184301,0,0.004576729774976078,0.25233580701976194,-1,0.0,0.0,26986.399999999998,-19.75,3.08,0.0,10.0,2145252.3313188087,8976.29,8507.66,468.63,27192.11,27192.11,0.0,80959.65
2462565,XII - SOCCSKSARGEN,EQ,100,1263334818001,helped,a,437.8721830831813,155858.96442642988,0.0,155858.96442642988,22302.6775,0.6150000000000003,79493,7351,86844.0,0.0003066959174341378,2315.990629131095,0.6150000000000003,73933.09271208248,2315.990629131095,76249.08334121357,1,15573.959716184301,0,0.005065987367449873,0.32024712202870675,-1,0.0,0.0,29729.609999999993,-19.75,0.33,0.0,10.0,13669615.758502055,9835.57,9366.55,469.02,28119.28,28119.28,0.0,76249.09
2462581,XII - SOCCSKSARGEN,EQ,100,1263338181157,helped,a,40.51032620115937,380401.77640964364,0.0,380401.7764096437,22302.6775,0.6150000000000003,195910,18117,214027.0,0.0003066959174341378,5707.903989656924,0.6150000000000003,182207.6433550637,5707.903989656924,187915.5473447206,1,15573.959716184301,0,0.003242714604146575,0.3246646346158091,-1,0.0,0.0,73268.41000000012,-19.75,29.16,0.0,10.0,3116756.2046192675,24239.71,23083.79,1155.92,69299.78,69299.78,0.0,187915.54
2462604,XII - SOCCSKSARGEN,EQ,100,1263615129160,helped,a,303.4289845765937,246922.99345105072,59194.542559748035,246922.99345105074,22302.6775,1.1150000000000009,45029,4164,49193.0,0.0003066959174341378,1311.901099129626,1.1150000000000009,64428.49564834187,1311.901099129626,65740.3967474715,1,15573.959716184301,0,0.004024845639676227,0.10861253070621367,-1,0.0,0.0,7569.779999999993,-19.75,7.17,0.0,10.0,2552760.6537358332,2668.75,2403.07,265.68,11109.05,11109.05,0.0,65740.4
